chain,draw,warmup,alpha_2,beta_2[1],beta_2[2],beta_2[3],coeffs_2[1],coeffs_2[2],coeffs_2[3],coeffs_2[4],kappa_2,alpha_3,beta_3[1],beta_3[2],beta_3[3],coeffs_3[1],coeffs_3[2],coeffs_3[3],coeffs_3[4],kappa_3,alpha_4,beta_4[1],beta_4[2],beta_4[3],coeffs_4[1],coeffs_4[2],coeffs_4[3],coeffs_4[4],kappa_4,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__
0,227,0,-3.544496373073902,0.6978140001293255,0.13757628259696086,-0.053689624790157355,-0.10355825589367257,-0.09311687691909891,-0.33904175527597186,5.865050213584825,263.62524949013186,-9.280966920205469,-0.18545098393508458,0.10395646296945632,-0.3484924415005551,9.338886425437964,0.1933214454288463,-0.18960922281844647,-4.200466070575109,100.04893591191451,-6.413793424721073,0.4406075373714065,0.05718727369917826,0.09092939994397509,-0.03408697433133884,0.4305375915497938,-0.046086348924895014,0.39934089833260183,200.16616805046243,156.02672239514158,0.724407644919647,0.014192588457407068,8,255,0,-143.5898593739049
0,228,0,-2.452829276322585,0.6601303905087444,0.24261717572088407,-0.03201956918669221,-1.7313976561322848,-0.09135746319896372,-0.18717533605999076,5.897061053644754,116.20844827695922,-3.1269012174142063,-0.4289412321797626,0.12094381938516865,-0.3014559602491657,7.944831071919807,0.4884806477800954,-0.5462025236111842,-10.41994933950227,100.07949041589195,-15.221698174188335,-0.07519067959173012,0.112386295020068,-0.08344618480653575,6.958051730598042,-0.09431475350050472,-0.21963101125656923,6.293524657017557,140.85393298207828,159.2209344303021,0.7085913561405307,0.014192588457407068,8,255,0,-136.99277543163478
0,229,0,-4.770276544984777,0.8585397695924264,0.18039246809646178,-0.08677227382771001,-1.3520453674911077,0.028242841777757592,-0.21289010736089253,7.8047562822602625,109.5716693607711,-7.407471057392994,-0.86743331050802,-0.03842360287436568,-0.1960169305342614,8.203840455903656,0.39949387103670353,0.2504560531654896,-7.821735786759492,101.42752490082789,-2.3043669342122626,-0.13299283916596732,0.016208715014673317,0.04526559837456753,5.012052082938427,-0.18752855088359766,-0.2780302947839846,-7.751729083540927,243.71296392273987,164.6322484690574,0.9793240493339496,0.014192588457407068,8,255,0,-146.72860095718525
0,230,0,-7.217201048277356,0.5938795823996048,0.1947385896613832,-0.11509090383673586,0.9734629321755474,-0.08662403407598641,-0.37311827002960146,9.36730188429355,115.30923392837961,-6.913064905990643,-1.2753607913583136,0.16960576857073187,-0.3149836801576366,9.036660544478696,0.4412926260018425,-0.29412675745510797,-8.627092675013362,102.32841749479029,-10.308908674551299,-0.5868618705999166,-0.23664857863052566,0.052757107694180426,12.666278313234722,-0.5070172240443463,-0.8185014360407222,-1.9273197811371165,119.88940785405985,161.32671982489757,0.8974126326633097,0.014192588457407068,8,255,0,-145.9444808581516
0,231,0,-5.150105245585716,0.5841561505077971,0.13880578124918683,-0.08500729594592947,1.3150512626360333,-0.17172104688950515,-0.33842474656545185,6.453259490613907,142.71303149435425,-8.254041892091541,-0.7225766848293066,0.18918121987959363,-0.39625733916755385,9.508946288128655,0.4403765208753779,-0.18317522193459565,-7.6763526544307785,109.86927685430396,-8.798222682191863,-0.27887662650748957,-0.06448723973113389,0.05121577156175836,14.632110971246295,-1.0564172212992626,-1.0930496982711688,-2.2993828654855117,297.44881626796973,165.59898173073933,0.9913177451449924,0.014192588457407068,7,255,0,-149.48745192083715
0,232,0,-7.28668879409282,0.7081138245473273,0.18149524579991466,-0.09718937762178324,0.29129760610835526,-0.07448427548320406,-0.3019852532010888,9.995930290189996,123.30404426059857,-11.199055423863719,-0.6305646291672861,0.09697286733503041,-0.31763840462434434,7.978301084218637,0.4000323788311995,-0.2660263186480788,-1.204786169164961,125.79921916603281,-20.78739332681547,-0.8556978942565806,-0.18768559685571312,0.08581144967408195,13.212607367310905,-0.9116425170591171,-1.026564874761615,12.702782748392965,231.84286950584723,170.45399129693635,0.8769838235633912,0.014192588457407068,8,255,0,-158.81767401230596
0,233,0,-3.303441555544336,0.5779657818083632,0.15324998843537227,-0.060634489867088165,-1.3719905691072478,0.02210033220986362,-0.23203704198533914,5.758407947759855,152.0562727786916,-8.529336308463193,-0.45031202242307017,0.013422177129222237,-0.3424069210912862,9.070231584549687,0.42373128756441397,-0.2519332751343143,-6.195028570490132,104.78229690931063,-17.62613755917618,0.0022128648524605346,-0.00999210013504722,-0.5623125897908419,8.370521891409359,0.35215707546236824,-0.5075340171363959,0.7355078734604448,174.16776300725718,168.9415248938099,0.8043670018618311,0.014192588457407068,8,255,0,-159.93334374303328
0,234,0,-6.137165331353675,0.6522611605436334,0.18113680404438115,-0.11628630867874011,0.3486145840412316,-0.07330217649480868,-0.2508133455975822,7.871757878130022,193.29508416068018,-6.985958674290259,-0.8966079329822468,0.11520790613985947,-0.28842956257706764,9.306478170715645,0.3362928673324097,0.02668400427393469,-8.823210258401033,123.88073181121324,-25.002269723314914,-0.692858059094132,-0.16206665589690458,-0.06439524089707689,12.349854881422656,-0.6969688454006449,-1.0591922485113139,17.13082826629141,182.28619588792088,172.57598213015584,0.8862775961189306,0.014192588457407068,8,255,0,-160.54888084766634
0,235,0,-5.383049169649455,0.5168426712901767,0.16765720388902658,-0.06587982189979813,-1.0992016363745305,0.0835642823541866,-0.2067808685888191,7.693511327823815,139.83920130670543,-10.382858278383383,-0.8043213981896891,-0.06736018938748625,-0.29622735870148265,10.242480104280595,0.4189454212898862,-0.18104419643363892,-5.340947468727403,112.3909591974698,-11.314980563456905,-0.18987169466677314,-0.15333330240418488,-0.433882025121016,9.8066221787276,-0.029662172479096322,-0.42005430176624825,-7.381422390005932,225.953166709134,170.7817355190648,0.8391727336414913,0.014192588457407068,8,255,0,-161.0720786199435
0,236,0,-6.643076161169177,0.4751395102121094,0.18494821774888934,-0.12612838801283766,-0.40130454667703985,-0.029865787239735236,-0.14887993180818213,8.246063196221861,174.7230403850424,-7.443865648209914,-1.1946069476700645,-0.025890454480397226,-0.3503329662820501,12.031841073520512,0.5166906964611065,-0.06440416923273093,-13.100828928432358,103.06328891745628,-9.526263114316304,-1.3042472886164813,0.01246929144556862,-0.12348022830501716,12.42395551205149,0.03285403604498208,-0.4476288125430158,-9.110650402499207,182.30632013238107,165.23590868471663,0.9261802021632217,0.014192588457407068,8,255,0,-155.80354718861884
0,237,0,-5.606589996653214,0.7064323778258862,0.18803685059127054,-0.06589480307627574,-1.7706699222540287,-0.004219370201119242,-0.16194737275043797,9.208326598204103,128.2734840776889,-12.432391672547952,-0.5917253560738126,-0.07943983401452291,-0.32042597123947275,10.044603923179434,0.3680327166440816,-0.03742879459893928,-2.7608498940712436,102.13816572860149,-4.507283172785702,-0.017990749460875335,-0.05312728128475136,0.07643163032574427,5.474697855887665,0.09796901328782825,0.5090802684064109,-9.419507051427473,168.10821070114878,164.6201172323273,0.9600434801802238,0.014192588457407068,8,255,0,-152.4705974083499
0,238,0,-5.320810593569442,0.6858353288599096,0.2351958995325589,-0.10435113859162597,-0.6001671296272618,-0.04064144023097534,-0.31337545588816795,8.120271401157467,234.5297772420645,-12.942828081665368,-0.7271777717288233,0.062460712175348695,-0.4641316324810665,10.868410458523764,0.6198485439605473,-0.47570435037952774,-3.645441907942647,109.773072925129,-22.303334044668496,-0.45159566514818983,0.05485257750567776,-0.1115271258077986,9.405308078116605,-0.2633570178166699,-0.6477640079286823,14.100934136864547,166.85828976824558,169.65947524350318,0.9514580055629979,0.014192588457407068,8,255,0,-155.75470282659828
0,239,0,-5.385926639040323,0.6722819439910457,0.23659403616414565,-0.10442718640758873,-0.5814896733050808,-0.01925860274221508,-0.3173731903432929,8.11050581244705,229.39829453190802,-13.063756859223613,-0.7285069481279973,0.07004334174502293,-0.47164255201004585,10.77430932206341,0.6233584527746984,-0.456418908873443,-3.548445195087403,110.23187128806667,-22.41596756266623,-0.3945627706773758,0.06647880149481933,-0.1018366062347788,9.423789557942973,-0.2682844179363085,-0.6448612385228087,14.822077535090902,176.92634190217467,169.1198214904041,0.894028463079086,0.014192588457407068,8,255,0,-159.57424335232318
0,240,0,-4.311803793416403,0.5496163428437676,0.2631186569964736,-0.10093472334789855,-1.0073873783780742,-0.024966985966684965,-0.3497035534654459,7.12165212711199,201.53784981929118,-10.323527930897631,-0.481600070833971,0.10637363706023922,-0.5147896917328888,11.258391541168951,0.6451567496605566,-0.3717009341773805,-8.492607677124965,114.78963139431576,-22.616178383029254,-0.4508971459908681,-0.017839984636958767,-0.2230801306750976,7.799098202725889,-0.2768782236776238,-0.8331104206817252,14.935858357948858,202.11164458059935,160.00572458934727,0.9964060352362439,0.014192588457407068,7,127,0,-150.2088623847709
0,241,0,-6.424415748623857,0.6247659820369076,0.2170297884920758,-0.09869249742803853,0.2786550254934421,-0.0610372417251424,-0.22745642644508715,8.465668763298199,135.35542750763702,-15.427053029822513,-1.2873136940332885,-0.15124677526834537,-0.36465415873591345,11.754123242526585,0.48572957454296883,-0.19020805810126942,-2.6841887106060387,116.99614226892292,-18.413662676446346,-0.644876234776502,-0.14845537971913345,-0.3216466364380118,10.036473582790181,0.014350648700921955,-1.0527381436788468,5.137952255205275,184.49280411708034,166.38616866737152,0.8764178939720882,0.014192588457407068,8,383,0,-149.31318177036752
0,242,0,-4.064927125770003,0.3936565327772709,0.11689840496161864,-0.04512656762949031,-0.4078668969462914,0.1258874225107776,-0.16725515277787492,4.934125262748811,119.01572636740893,-16.134823133240225,-0.7049083973493167,0.08330521925856957,-0.4146977569679283,9.389390286145312,0.5196061135830745,-0.2838705994222573,2.207401270580024,111.1231018930465,-29.642044208816476,-1.1185667704265858,-0.13317260578872236,-0.5192133727565749,15.227378428524709,0.14199064021137667,-0.31520884104150393,8.79220942992686,227.19757426687136,168.28279491339308,0.9923436312709899,0.014192588457407068,8,511,0,-158.71482840301198
0,243,0,-3.7409564739789802,0.2517625417693303,0.19132288078728277,-0.09536081280944485,0.14085746498167384,-0.030149226970642887,-0.27454702369609263,4.421665169279935,148.0460884576907,-11.936168218438574,-0.6287481571667396,0.10922273876908187,-0.4633585962403928,9.07143005147798,0.7120565680989939,-0.44418280959521267,-3.6725277626951405,120.09431310706708,-20.951248993105448,-0.9861331955838389,-0.18148116709476866,-0.4796385662384361,10.797584997801668,0.4636581832962785,-0.8633273783779977,2.9715099876775515,222.5865504554227,164.80692857848717,0.8728313408982332,0.014192588457407068,8,255,0,-151.55048725069494
0,244,0,-2.800232724315209,0.8324359762813694,0.13781060400411901,0.010884741320718282,-0.15072185777511624,-0.1528838321575636,-0.22489712064006398,5.7321379945972035,121.2587236899833,-7.466096049628593,-0.7583558381454321,-0.12103877517498454,-0.2982440198578758,11.625009213269218,0.3510171305420442,0.36672619070620804,-12.832787339372816,114.86294284891076,-22.47332954975624,-0.2690277106485329,-0.14247386294047154,-0.1418933833557359,12.438465393983135,-0.5835972129209169,-0.17512647870630718,9.31895850331775,319.68721126593334,160.22489132350103,0.940859516179146,0.014192588457407068,8,255,0,-152.50414947745244
0,245,0,-1.9305613492671843,0.3265541525241869,0.1656999363720595,-0.07709651246056291,0.32993827140602944,0.07593557259525269,-0.32821124155569903,2.044400047480163,105.35929557994862,-6.0921280732800245,-0.7738961630367297,0.1564903655655221,-0.23777820949632042,8.322091794793282,0.3762299724146641,-0.3874131262492298,-6.554049797568585,107.73024540727721,-10.676866079849482,-1.036997690830339,-0.13858248854765173,-0.088096219278668,13.882171848751918,-0.30842901040263915,-1.5692747762342245,-3.6121649391631077,122.91062108256028,155.22786748136815,0.9568051113079267,0.014192588457407068,8,255,0,-146.07875199624044
0,246,0,-1.242090180555833,0.3164750566376274,0.1586500336328022,-0.061015228794533145,0.2946200118415529,0.12001776735351882,-0.32364515236455055,1.0634943612172385,109.05728103927656,-5.479463347244153,-1.0034051160679547,0.17056741632768818,-0.2609744654205938,8.504359972551057,0.350982730832708,-0.3418050037844896,-8.655892071968417,117.72554157418253,-13.62912630664654,-1.0952358840575387,-0.19610105417368906,-0.13606443370067992,13.288135412098168,-0.5069194054465532,-1.2855272543520142,-0.7884419465169419,126.93665059085649,153.38763334662687,0.9130771457721991,0.014192588457407068,8,255,0,-144.53577436178873
0,247,0,-8.09321540292709,0.8036228097252626,0.1752214354824849,-0.060626088228775195,-0.42681625482867036,-0.15182406035841461,-0.17496066506219918,11.980362927825201,165.42277642332272,-16.65955172683953,-1.034679683549328,-0.06926980757664442,-0.3808780198985148,12.191866572781594,0.35609406092244733,0.06658428086747988,-1.0239092572746897,110.96279304573503,-10.537611485490633,0.23093611153564264,0.06299476464789001,0.000416119311336764,2.1052071470845743,0.04633269958944198,0.5667050679791308,1.847290437354193,172.82977495734792,158.4824988278127,0.9900773234034074,0.014192588457407068,8,255,0,-142.47418461105002
0,248,0,-5.830897492984623,0.3997686216025884,0.1531996671664719,-0.09682430071035404,-0.8578833003103347,0.1824684212857394,-0.37027944773191374,7.73913064104748,119.71746802276184,-9.337023047460528,-0.7508788948111902,-0.0611254925567361,-0.3622636935910633,10.756205250192226,0.6222343282226361,-0.47987170988341027,-7.440175609165503,117.09877261807404,-15.345610184989333,-0.6741400319456359,0.08507799100460227,-0.19553601393916037,13.832515793341956,-0.6819898004458838,-0.9468767920159528,2.6550120968591604,112.00536050230879,161.66488777856026,0.802609282118817,0.014192588457407068,8,255,0,-143.20339668217616
0,249,0,-6.606615206666294,0.8682928919877722,0.19011881386808635,-0.11773044097249984,0.011969690578501006,0.060602114313925794,-0.25686587256622445,8.713483898519549,130.52701484072105,-20.50653583861227,-0.8048902238320821,-0.040122755853769024,-0.5089697658068569,11.112031263307829,0.6087874664631195,-0.075031326199516,3.280831302900266,109.09901481002693,-22.81062577889138,-0.8429614158032886,0.16016167686609514,-0.10982453457534744,5.960731530028579,-0.38482304522553634,-0.13905672463495275,15.827523879646883,293.07300036060076,164.73556068414464,0.9850114369353171,0.014192588457407068,8,255,0,-141.6664165977764
0,250,0,-2.1746280782820384,0.6839102765902761,0.15162300561072117,-0.0208045600386832,-1.3254595969273977,-0.10841010375433084,-0.19004891533555573,5.080013670582338,124.19807727304052,-8.851206009535021,-0.9781566698065869,-0.024538367908066815,-0.3784559078794463,10.138850816159362,0.5567137897932765,-0.3630638290788599,-8.271553863480932,130.08553801849007,-6.339054532423777,0.04518493260728871,-0.11800430709537944,-0.15251154632427114,4.5152977411865285,-0.03488344801694937,-0.7154029795172576,-3.9102718907498297,177.69088581524665,168.11215751933327,0.9773210765717115,0.014192588457407068,8,511,0,-149.38600301871304
0,251,0,-2.582214914689026,0.4510622491517662,0.13620848139107203,-0.06664898326365958,0.7914667219767582,-0.1590710351578136,-0.29355875957177785,3.3284040902331964,151.25401161144293,-3.558064993505269,-0.8186998590692977,0.010348166364759794,-0.2719137736161811,9.834468511089248,0.41903764281456324,-0.0360383300255805,-14.066797965165694,104.448539567391,-23.471393921948856,-1.0750699547902016,0.03501448822168836,-0.4888177631462434,13.91292308437148,0.28199733533014865,-0.32303395916770083,2.92564242588428,159.28617648738245,164.57010445414045,0.9993333890380196,0.014192588457407068,8,511,0,-151.7314615583265
0,252,0,-1.1515308129437187,0.5429231243880982,0.1284048449786228,-0.0018126493918499942,-1.279844034734421,-0.05456218588467816,-0.18074929202962722,3.4130750305004094,111.50386639378735,-4.905381514763449,-0.7360595335306553,-0.05436305673153737,-0.2728958410177531,10.034261769482239,0.3453633376727807,0.031342612789527775,-12.498175407094115,108.6117387816802,-24.20244580463305,-0.7721349097891075,-0.2808601730394205,-0.24497982986303207,13.763976424731222,-0.6006626691476913,-1.1438087442131717,11.80658488227054,167.1692941862778,166.37812384736415,0.9729635201474465,0.014192588457407068,8,255,0,-154.0137389109052
0,253,0,-3.6713544743368725,0.3920509071768998,0.169790163011963,-0.07790234243067838,-0.2826254320979952,0.0064194360190481334,-0.1267327181779611,4.4399804797702185,110.01804577589206,-12.881932287850708,-1.1848158661585202,-0.0810719487659364,-0.3687101072944401,10.067328344786175,0.6051998572779903,-0.1419742912882668,-4.2514094211742925,112.89543460381104,-31.5782697003287,-1.0878826346189736,-0.3564586526943464,-0.5657073016098223,15.611093761533558,0.3969055066682695,-0.9896067580695996,11.030722050492008,263.7165512049628,170.09970117471843,0.9174943825720805,0.014192588457407068,9,511,0,-154.20851552873296
0,254,0,-5.799331902096479,0.558951815570959,0.16881729299493947,-0.06731454943389582,-0.31453711662039835,-0.07353503217656986,-0.2722621886939048,8.466091377707716,220.90755546638673,-7.261354557052608,-0.7157633262666403,-0.043322367932399894,-0.34488756579837104,10.078047851836034,0.528064260857694,-0.314653239197235,-9.542386635762085,121.46918746815356,-21.480177487747188,-0.8141222694838539,0.030472264356494513,-0.29406303331767386,12.398634817556664,-0.31353811444701074,-1.0870148854627932,8.826432862936885,287.35120609665023,174.08459276944853,0.7815245695319437,0.014192588457407068,8,511,0,-159.40794292369128
0,255,0,-4.535216303281378,0.7194235968033987,0.16438318661514373,-0.08866693030439289,0.05959925642275648,-0.05366921508390513,-0.19941501053500832,6.156549897598348,164.25779975568344,-8.790963446479681,-0.19211264498772349,0.10308050668074609,-0.25304444186393155,6.770392625357991,0.419784833649474,-0.06535915593120149,-2.7923865327219772,114.37282218804208,-17.02577876719689,-0.23427505339057958,-0.3676766212448496,-0.03243827962498741,10.660495550953986,-0.2939048364964348,-0.9898382258340056,6.851192379941688,156.53172460208842,167.19595929693173,0.9538831385720282,0.014192588457407068,8,255,0,-158.73169263698898
0,256,0,-5.22689430490063,0.5329078145897489,0.1499708340927112,-0.08585597720614736,-0.2903374216292959,0.021081401141170634,-0.2998931580707466,7.062132763439773,242.4804473901919,-13.238299258562577,-0.609886869173629,0.06224882994113833,-0.42824889726069587,8.08761573293683,0.5075051061964614,-0.4176786926761234,-0.015656841375087327,113.68543649662483,-16.946769815951615,-0.37892505064863147,-0.09362717971880123,-0.24980499799126424,13.302906386347683,-0.6062098125745025,-0.7247112264934036,3.061319496593461,142.99708550853418,171.5528224580817,0.8713106662127685,0.014192588457407068,8,255,0,-155.47280084429119
0,257,0,-7.032190743605272,0.8766162460781888,0.2387654530186565,-0.1270914201450647,-1.2521430075061857,0.0197603138068693,-0.22106535416274234,10.467521720780805,156.65116350542252,-13.108576798929802,-0.4554672053987053,0.1917748377550165,-0.35523758043977727,10.643256649614056,0.31118630174503326,-0.29736682063441744,-0.46311175281454847,115.84741790425807,-13.34004641792304,-0.6043672240171948,-0.07743999600144508,-0.18942724631303906,10.535039567090097,-0.2996198242435832,-0.913528867592086,0.7674356289097083,105.22687208674112,164.92683343601925,0.9555641110161096,0.014192588457407068,8,255,0,-157.87245661815382
0,258,0,-5.847032455049147,0.6851066845758118,0.18452004795716873,-0.10914080576475184,-0.7977232324861939,0.026829403506895316,-0.4049090048215911,8.942713652830848,163.24796101848668,-20.51580435175264,-0.5643144382314327,-0.08748969638868713,-0.4992906798816831,8.827656311677336,0.7562637745843719,-0.3932190686248194,6.388330735465763,101.08126142122651,-22.65015163661067,-0.09723303152224558,-0.002469936496912057,-0.38464549695822203,9.065932475522732,0.2172975424895897,-0.28952813584931314,8.541698376153162,175.02811046917518,163.82564874864562,0.8564195618254743,0.014192588457407068,8,255,0,-149.3078053008484
0,259,0,-6.006796999263129,0.7452003406216058,0.1468494930753729,-0.08519493325351611,-0.15238200133765978,0.01701123944176102,-0.2901616642883562,8.433174982420834,201.72183716230387,-17.756954327268424,-0.33423342564378433,0.227620029650915,-0.4867715623102274,8.646251035319416,0.5869070585569018,-0.5374747167294318,6.083539563392571,112.08581800060138,-18.540780903660735,0.03512669713043229,-0.12172179639031437,-0.2845217478453249,9.979001601357425,-0.15694894054201744,-1.031795352204531,6.800189852014414,293.84490450536055,171.4605450385454,0.9993904462404513,0.014192588457407068,8,255,0,-155.8060931174506
0,260,0,-2.821649057619564,0.45416670545660115,0.18555947595387967,-0.049860179742819734,-0.2820972932475091,-0.024675036935664942,-0.23137455999400452,4.436470481732277,151.5258126218313,-24.159554100735107,-0.6046933863401198,0.18062054183709092,-0.6564313035983881,10.521684067039077,0.7735390460763815,-0.4367051575305239,8.779047454277906,115.96610179693783,-15.067443943838473,-0.5840608378373704,-0.16457287256167252,-0.25094907730105936,12.496816466263393,0.1796897123971496,-0.3839496865403016,-2.8269174203461733,126.74881774363831,164.59683998898464,0.9974635709013256,0.014192588457407068,8,255,0,-154.8591620626999
0,261,0,-6.422715679086785,0.5701912614226949,0.14728624990956382,-0.07427367235099255,-0.19534866412063823,-0.04326101828593712,-0.28883296513297174,8.944286442366629,141.13799320793058,-12.398964005260295,-0.22649609284608374,0.08419515161653013,-0.35743762300489784,9.032321833807458,0.39519734664261474,-0.10028387082137709,-1.163190091325464,122.22822343189635,-20.208860854092194,-0.3308937757376585,-0.07050118998620766,-0.3212552752175225,5.273876728279044,-0.09338405747265137,-0.674994131541019,11.304835625440283,100.5776277948979,166.39305615912807,0.9667978300449815,0.014192588457407068,8,255,0,-152.04428794304442
0,262,0,-4.4225650949581725,0.6602594378934661,0.19940405183861273,-0.07131650986299357,-0.8078443757039935,-0.019328208331899497,-0.21352861641985493,6.9269026680765595,177.90754408949354,-12.196792607030131,-0.5445924540276059,0.2652689227094523,-0.35316977614722267,7.732619737450264,0.4327955809862085,-0.24364723269963431,0.33576582443119,105.77101962166239,-11.881086868058365,0.1253293676715409,-0.18977097323304412,-0.35897695515170824,5.819277063925562,-0.057701249762951844,-0.3968819999869667,-1.7270006269669147,117.3324139173503,168.38731516339163,0.9025052475545178,0.014192588457407068,7,255,0,-155.97027234644656
0,263,0,-7.805891926698572,0.5822955346364506,0.1986262626850832,-0.10273272483973678,-0.5676838383105283,0.04050875626418449,-0.2949008824124233,10.70890841127639,139.74638457299972,-10.77727297331753,0.20654648860808608,0.08265545964217487,-0.3728808418972102,8.520033530820589,0.5202079028011142,-0.39213924026386215,-1.7582816416421314,111.33352416056204,-22.06289140273481,-0.42591941378576037,0.21302527598070617,-0.34040145122540855,-0.018427943204448995,-0.33692528007452555,-0.43127268628571336,18.720014140456314,257.1614479742789,161.79835921366876,0.9368869317040429,0.014192588457407068,8,255,0,-152.66591945643137
0,264,0,-6.9051797494102845,0.9051372613321712,0.20178037848327013,-0.16308068986540528,-0.5594477405193475,-0.05107814717277583,-0.2714589243652836,9.70233053790418,122.05638922542454,-9.783479997668294,0.3163958533485971,0.17693606478171195,-0.315628814599103,6.490872817255538,0.4268057066668175,-0.5517711919694162,1.01352224314123,106.55104159074247,-24.393936947529408,-1.2127450536910727,0.0051262167479326345,-0.40234859807176554,3.3146829706251757,-0.15162311144507046,0.12768944233257806,12.322051108445173,137.1822582953714,151.9496275739466,0.8506826895638958,0.014192588457407068,8,255,0,-145.30031045731735
0,265,0,-3.42213896203169,0.541703913425091,0.20146400145798096,-0.01618199262400822,-0.5671300582985693,0.029315147319402966,-0.2888952563862947,5.903842538455237,104.32036440397162,-15.073112864679949,-0.3047273656027984,0.1166309472257417,-0.47738624490037723,9.154441465357477,0.3744496295853598,-0.16449437068397915,1.0891997306728274,120.92206385021206,-18.124873611592136,-0.6706087912403316,0.22269410967100248,-0.3088418452577506,4.649365792660671,-0.16055060040509536,0.18240235185197654,8.030757047057962,119.47301449940417,159.03164757002617,0.9960634720652671,0.014192588457407068,8,255,0,-136.83771349660927
0,266,0,-8.175601041313605,0.5777448934246899,0.1630251480913623,-0.12660003796596309,-0.39920015598941816,-0.01668886034912968,-0.32577312264848624,10.990764515719748,118.48677512491207,-4.902718446118523,-0.7053295597730309,0.004349909460495579,-0.31581986269627865,9.095830153662023,0.4303285090154646,-0.36878558203481043,-10.897651500697725,124.27341180854063,-11.958604628537572,-0.06994821090274789,-0.11916684228787675,-0.3887143096515157,8.801553721538728,-0.026603529622879946,-0.497958348830081,-4.146460401790764,279.1355537942489,165.18193397903076,0.9794035747605762,0.014192588457407068,8,255,0,-150.18319628056585
0,267,0,-4.1811607015323045,0.4180159022471658,0.21952992988347655,-0.06628628406144248,0.14761900999435562,-0.0002691965691078717,-0.30849362154294985,5.9041904692674985,114.52818813714356,-19.756363238034385,-0.4464609148580219,0.34685380654310793,-0.5374359238497454,9.389649758988057,0.4277340846362528,-0.31824567977527357,7.544580736274935,105.00384734057911,-21.732318742091113,0.08332395944185728,0.1483614927823241,-0.22944624111058712,3.0290231878064873,-0.2208096833687588,0.2408188057572662,14.91456125976249,152.58476261150423,161.13423336778496,1.0,0.014192588457407068,8,255,0,-147.23257691429328
0,268,0,-3.708921804239701,0.9246092216355328,0.18531686395551913,-0.038535254096356955,-1.090707195603139,-0.06296437402833188,-0.15104883842492028,6.984008985423609,176.91339426209797,-16.2235367909245,0.9988320107056667,0.14205031095569387,-0.4670880151463556,5.106173849358746,0.6980845485027404,-0.8295351278730384,9.810974235533818,109.44207691900905,-1.659411625622785,-0.18282449382692934,0.5311158457735744,-0.09062832306547888,-1.6078502239161312,0.13484488548771195,-1.1991763067663916,-0.03803010151380501,165.12176506991693,149.45470922235413,0.9797384569853423,0.014192588457407068,8,255,0,-140.04678431285564
0,269,0,-7.808009687102809,0.4197065203071993,0.18086303893647743,-0.12614637356456393,-0.4262185041934696,0.11903058534955153,-0.37430516800208374,9.883656719731666,152.5833735224192,-15.07401234513265,0.6180270966714543,0.1542132700745857,-0.4774446632550821,8.95286805904324,0.5071406157042782,-0.56943202662231,3.8749889850393964,104.1117916813004,-19.914090182447307,-0.5777231309374949,0.2926393920592579,-0.33449688429750335,0.44241250555609846,0.021412718356473206,0.05475169865873741,12.680200435630335,158.26702417876015,159.8308584501216,0.7645218975470347,0.014192588457407068,8,255,0,-134.41833899374382
0,270,0,-5.014047002312965,1.0673732202941435,0.16087746966045943,-0.09398183723442298,-0.5249090554458786,0.0064684205029157775,-0.4270758306522299,8.24219914037461,123.86570928400116,-22.508113657933364,-0.4469598488549036,0.30552931512785375,-0.5123547118573818,7.929895080997579,0.5433215610321079,-0.191391413382702,11.62978415357049,122.05916154054697,-11.4248144971757,-0.42345078739886993,0.023424571733178176,-0.15803530552168413,4.860866369075,-0.3229773514243315,-0.657741953526564,3.4288985984663123,176.4613417864969,163.52877997902812,0.9790243474035557,0.014192588457407068,8,255,0,-149.8814755598662
0,271,0,-6.804876327445805,0.6105013415085899,0.1785670769521186,-0.1356347834325456,-0.44701239443453106,0.1123374452714133,-0.39042906055547466,8.962743245294222,198.29699556771678,-15.317480192277015,-0.278688135421778,-0.057918189595557626,-0.47868240274290336,11.19435084668213,0.5212361263097337,-0.19671594050892371,-1.6112013052393364,112.69963300323569,-9.040787309797961,-0.5923626886341979,-0.04045307801872077,-0.18423899813508324,8.128032916768603,-0.37611435363999846,-0.19722187960656057,-5.366055346838051,188.85509471922217,169.86157145554222,0.9874971148929603,0.014192588457407068,8,511,0,-154.39875338195966
0,272,0,-7.653844895806044,0.5142905502422498,0.1500795165223331,-0.15513738430290372,0.7258089961311261,0.10267507811662986,-0.31831718288777766,8.33107570848196,158.61343875472522,-14.835462262998957,-0.540055354538244,0.002354295305635174,-0.4496994104467992,9.655042710065425,0.6185559451688031,-0.058158639106385086,-1.3459624278067694,116.50239314291795,-6.003293804489356,-1.3301654280385136,-0.13623753520652312,0.0026477592232222757,9.64786575835887,0.08640873006791405,-0.4153396200927305,-10.17900297538103,130.66111250713462,166.3175344277735,0.8847846800311847,0.014192588457407068,8,255,0,-151.89281807145358
