Station Name,Latitude,Longitude,Date,Mean Temperature,Maximum Temperature,Minimum Temperature,Precipitation,Mean Wind Speed
BERBERA,+10.389,+044.941,20060521,94.2,99.7,80.1,0.00,8.8
BERBERA,+10.389,+044.941,20060523,96.8,100.4,84.9,0.00,17.8
BERBERA,+10.389,+044.941,20060524,100.7,108.7,97.0,0.00,13.7
BERBERA,+10.389,+044.941,20060525,103.0,107.6,85.1,0.00,13.8
BERBERA,+10.389,+044.941,20060526,101.8,109.4,96.8,0.00,19.3
BERBERA,+10.389,+044.941,20060527,104.0,109.4,95.0,0.00,13.4
BERBERA,+10.389,+044.941,20060528,106.6,115.7,90.0,0.00,13.0
BERBERA,+10.389,+044.941,20060529,106.3,113.0,89.2,0.00,18.8
BERBERA,+10.389,+044.941,20060531,109.3,117.1,102.2,0.00,20.5
BERBERA,+10.389,+044.941,20060601,100.9,107.6,82.9,0.00,27.8
BERBERA,+10.389,+044.941,20060602,101.8,107.6,95.0,0.00,19.0
BERBERA,+10.389,+044.941,20060603,99.0,104.0,95.0,0.00,17.9
BERBERA,+10.389,+044.941,20060604,104.1,115.5,87.1,0.00,24.3
BERBERA,+10.389,+044.941,20060605,105.7,111.9,86.9,0.00,22.0
BERBERA,+10.389,+044.941,20060606,101.3,104.0,98.6,0.00,6.8
BERBERA,+10.389,+044.941,20060607,104.1,113.0,93.2,0.00,23.4
BERBERA,+10.389,+044.941,20060608,101.0,114.8,73.4,0.00,15.3
BERBERA,+10.389,+044.941,20060609,100.1,105.8,95.0,0.00,4.9
BERBERA,+10.389,+044.941,20060612,97.4,110.5,83.7,0.00,10.5
BERBERA,+10.389,+044.941,20060613,98.3,110.3,77.7,0.00,15.2
BERBERA,+10.389,+044.941,20060614,99.1,109.4,77.5,0.00,16.0
BERBERA,+10.389,+044.941,20060616,100.0,107.6,86.0,0.00,12.6
BERBERA,+10.389,+044.941,20060617,98.2,104.0,91.4,0.00,14.7
BERBERA,+10.389,+044.941,20060618,100.3,109.6,95.0,0.00,17.5
BERBERA,+10.389,+044.941,20060619,101.9,105.8,87.4,0.00,22.3
BERBERA,+10.389,+044.941,20060620,106.6,114.1,90.3,0.00,26.2
BERBERA,+10.389,+044.941,20060621,100.4,106.0,85.3,0.00,31.7
BERBERA,+10.389,+044.941,20060622,104.2,112.1,91.0,0.00,20.2
BERBERA,+10.389,+044.941,20060623,104.9,109.4,98.6,0.00,16.2
BERBERA,+10.389,+044.941,20060624,102.2,109.4,93.2,0.00,24.3
BERBERA,+10.389,+044.941,20060625,103.2,107.6,96.8,,17.6
BERBERA,+10.389,+044.941,20060626,103.7,109.4,96.8,0.00,29.0
BERBERA,+10.389,+044.941,20060627,105.1,111.2,88.7,0.00,22.6
BERBERA,+10.389,+044.941,20060628,109.6,131.0,97.9,0.00,22.6
BERBERA,+10.389,+044.941,20060629,105.2,111.2,86.9,0.00,22.7
BERBERA,+10.389,+044.941,20060630,105.8,113.0,96.8,0.00,21.8
BERBERA,+10.389,+044.941,20060701,100.4,109.4,89.6,0.00,21.0
BERBERA,+10.389,+044.941,20060702,101.6,113.5,75.0,0.00,27.5
BERBERA,+10.389,+044.941,20060703,107.2,113.5,95.0,0.00,15.8
BERBERA,+10.389,+044.941,20060704,101.0,115.7,82.4,0.00,19.5
BERBERA,+10.389,+044.941,20060705,104.1,117.9,91.4,0.00,20.1
BERBERA,+10.389,+044.941,20060706,101.3,111.2,85.3,0.00,22.8
BERBERA,+10.389,+044.941,20060708,102.2,111.2,95.0,0.00,16.8
BERBERA,+10.389,+044.941,20060710,105.8,109.4,98.6,0.00,19.8
BERBERA,+10.389,+044.941,20060711,99.9,108.7,82.9,0.00,25.5
BERBERA,+10.389,+044.941,20060712,99.5,109.4,81.3,0.00,29.0
BERBERA,+10.389,+044.941,20060713,99.2,107.6,81.3,0.00,24.1
BERBERA,+10.389,+044.941,20060714,102.2,109.4,96.8,0.00,20.0
BERBERA,+10.389,+044.941,20060715,101.8,109.4,93.2,0.00,23.0
BERBERA,+10.389,+044.941,20060716,99.2,107.6,91.4,0.00,27.0
BERBERA,+10.389,+044.941,20060717,102.9,114.4,88.7,0.00,22.4
BERBERA,+10.389,+044.941,20060718,103.3,111.2,73.6,0.00,20.6
BERBERA,+10.389,+044.941,20060719,104.6,113.5,91.4,0.00,17.9
BERBERA,+10.389,+044.941,20060720,104.1,116.1,87.1,0.00,25.0
BERBERA,+10.389,+044.941,20060721,102.7,109.4,95.0,0.00,21.5
BERBERA,+10.389,+044.941,20060723,103.2,111.2,84.4,0.00,26.3
BERBERA,+10.389,+044.941,20060724,103.8,109.4,87.1,0.00,23.0
BERBERA,+10.389,+044.941,20060725,100.5,105.8,85.6,0.00,25.4
BERBERA,+10.389,+044.941,20060726,100.5,113.4,91.4,0.00,22.7
BERBERA,+10.389,+044.941,20060729,96.8,102.2,89.6,0.00,31.5
BERBERA,+10.389,+044.941,20060730,105.4,111.6,96.8,0.00,21.2
BERBERA,+10.389,+044.941,20060731,102.4,110.3,87.3,0.00,22.1
BERBERA,+10.389,+044.941,20060801,101.0,107.8,91.9,0.00,24.2
BERBERA,+10.389,+044.941,20060802,99.9,112.1,,0.00,16.2
BERBERA,+10.389,+044.941,20060806,100.2,110.3,86.2,0.00,24.7
BERBERA,+10.389,+044.941,20060807,100.9,107.8,88.9,0.00,23.8
BERBERA,+10.389,+044.941,20060808,97.7,102.2,91.4,0.00,25.5
BERBERA,+10.389,+044.941,20060809,96.5,108.5,85.1,0.00,24.9
BERBERA,+10.389,+044.941,20060810,97.3,110.3,69.8,0.00,19.0
BERBERA,+10.389,+044.941,20060811,93.9,98.6,89.6,0.00,23.3
BERBERA,+10.389,+044.941,20060812,95.7,102.2,86.0,0.00,22.2
BERBERA,+10.389,+044.941,20060814,102.6,109.4,85.6,0.00,24.3
BERBERA,+10.389,+044.941,20060815,90.5,98.6,82.4,0.00,26.5
BERBERA,+10.389,+044.941,20060816,98.1,108.9,84.0,0.00,21.0
BERBERA,+10.389,+044.941,20060817,97.4,104.0,81.7,0.00,26.3
BERBERA,+10.389,+044.941,20060818,100.9,105.8,95.0,0.00,20.3
BERBERA,+10.389,+044.941,20060819,100.4,105.8,95.0,0.00,29.4
BERBERA,+10.389,+044.941,20060820,103.1,113.5,91.4,0.00,23.9
BERBERA,+10.389,+044.941,20060821,101.9,112.8,90.7,0.00,22.5
BERBERA,+10.389,+044.941,20060822,102.7,113.5,89.2,0.00,20.1
BERBERA,+10.389,+044.941,20060823,102.2,109.8,88.3,0.00,18.0
BERBERA,+10.389,+044.941,20060824,104.5,112.6,95.0,0.00,21.2
BERBERA,+10.389,+044.941,20060825,101.3,105.8,95.0,0.00,27.7
BERBERA,+10.389,+044.941,20060826,98.2,104.0,93.2,0.00,15.6
BERBERA,+10.389,+044.941,20060827,99.3,105.8,87.6,0.00,15.8
BERBERA,+10.389,+044.941,20060828,104.1,111.2,89.2,0.00,21.8
BERBERA,+10.389,+044.941,20060829,106.0,114.8,92.3,0.00,19.1
BERBERA,+10.389,+044.941,20060830,104.3,112.1,96.8,0.00,21.1
BERBERA,+10.389,+044.941,20060831,102.1,111.2,90.1,0.00,24.5
BERBERA,+10.389,+044.941,20060903,98.6,106.2,84.7,0.00,19.8
BERBERA,+10.389,+044.941,20060904,98.8,102.2,93.2,0.00,15.7
BERBERA,+10.389,+044.941,20060906,98.3,104.0,93.2,0.00,19.5
BERBERA,+10.389,+044.941,20060907,100.4,107.6,96.8,0.00,14.4
BERBERA,+10.389,+044.941,20060908,97.2,102.2,89.6,0.00,24.0
BERBERA,+10.389,+044.941,20060909,91.1,96.8,86.0,0.00,20.0
BERBERA,+10.389,+044.941,20060910,101.9,109.4,89.6,0.00,15.8
BERBERA,+10.389,+044.941,20060911,101.4,113.9,81.7,0.00,20.4
BERBERA,+10.389,+044.941,20060912,102.1,111.2,95.0,0.00,20.5
BERBERA,+10.389,+044.941,20060913,102.5,109.4,89.1,0.00,21.3
BERBERA,+10.389,+044.941,20060914,104.1,113.0,90.9,0.00,22.1
BERBERA,+10.389,+044.941,20060915,98.6,104.0,93.2,0.00,19.0
BERBERA,+10.389,+044.941,20060917,102.3,113.7,90.7,0.00,18.8
BERBERA,+10.389,+044.941,20060918,101.6,109.9,84.4,0.00,21.5
BERBERA,+10.389,+044.941,20060919,100.6,109.4,83.5,0.00,18.8
BERBERA,+10.389,+044.941,20060920,94.6,95.9,82.6,0.00,7.6
BERBERA,+10.389,+044.941,20060924,99.2,109.9,89.6,0.00,17.0
BERBERA,+10.389,+044.941,20060925,101.5,113.0,82.0,0.00,11.4
BERBERA,+10.389,+044.941,20060926,96.1,105.3,81.7,0.00,7.1
BERBERA,+10.389,+044.941,20060928,92.2,102.0,82.0,0.00,9.4
BERBERA,+10.389,+044.941,20060929,90.3,95.0,77.0,0.00,6.8
BERBERA,+10.389,+044.941,20061003,92.6,99.7,87.8,0.00,8.1
BERBERA,+10.389,+044.941,20061004,92.8,100.8,84.2,0.00,7.0
BERBERA,+10.389,+044.941,20061005,93.7,95.0,93.2,0.00,7.5
BERBERA,+10.389,+044.941,20061007,93.6,95.0,93.2,0.00,7.0
BERBERA,+10.389,+044.941,20061008,92.4,97.5,82.8,0.00,12.3
BERBERA,+10.389,+044.941,20061009,96.1,102.2,83.8,0.00,5.6
BERBERA,+10.389,+044.941,20061011,93.7,98.1,91.4,0.00,8.1
BERBERA,+10.389,+044.941,20061013,86.9,89.6,82.4,0.00,7.7
BERBERA,+10.389,+044.941,20061015,90.0,93.2,79.3,0.00,8.7
BERBERA,+10.389,+044.941,20061017,85.5,90.0,69.8,0.00,6.0
BERBERA,+10.389,+044.941,20061018,84.6,91.9,77.7,0.00,12.1
BERBERA,+10.389,+044.941,20061019,87.9,93.2,77.0,0.00,10.3
BERBERA,+10.389,+044.941,20061020,87.4,93.2,80.6,0.00,5.7
BERBERA,+10.389,+044.941,20061022,88.7,89.6,76.1,0.00,6.8
BERBERA,+10.389,+044.941,20061023,89.2,93.2,84.2,0.00,9.2
BERBERA,+10.389,+044.941,20061025,89.1,94.1,78.1,0.00,11.4
BERBERA,+10.389,+044.941,20061026,83.6,86.0,75.2,0.00,7.0
BERBERA,+10.389,+044.941,20061028,86.0,87.8,84.2,0.00,9.2
BERBERA,+10.389,+044.941,20061029,86.7,93.2,84.2,0.00,8.0
BERBERA,+10.389,+044.941,20061030,85.6,88.2,78.4,0.00,20.2
BERBERA,+10.389,+044.941,20061031,84.8,88.0,79.2,0.00,11.2
BERBERA,+10.389,+044.941,20061102,87.0,88.2,86.0,0.00,7.5
BERBERA,+10.389,+044.941,20061103,89.6,95.0,86.0,0.00,7.7
BERBERA,+10.389,+044.941,20061105,89.6,93.2,,0.00,
BERBERA,+10.389,+044.941,20061106,87.7,89.8,75.0,0.00,8.0
BERBERA,+10.389,+044.941,20061107,84.3,89.6,78.8,0.00,11.4
BERBERA,+10.389,+044.941,20061108,87.3,88.2,76.8,0.00,3.3
BERBERA,+10.389,+044.941,20061110,87.8,,,0.00,5.7
BERBERA,+10.389,+044.941,20061111,86.0,89.6,73.4,0.00,5.9
BERBERA,+10.389,+044.941,20061112,86.9,93.4,73.4,0.00,9.6
BERBERA,+10.389,+044.941,20061113,88.4,95.4,74.8,0.00,6.8
BERBERA,+10.389,+044.941,20061115,86.7,90.7,74.3,0.00,6.1
BERBERA,+10.389,+044.941,20061126,83.0,86.0,70.7,0.00,6.6
BERBERA,+10.389,+044.941,20061127,84.2,86.4,59.0,0.00,9.6
BERBERA,+10.389,+044.941,20061128,84.7,86.0,70.7,0.00,6.2
BERBERA,+10.389,+044.941,20061129,82.2,86.9,78.8,,4.2
BERBERA,+10.389,+044.941,20061130,78.4,82.4,75.2,,4.6
BERBERA,+10.389,+044.941,20061202,88.7,93.2,86.0,0.00,4.2
BERBERA,+10.389,+044.941,20061204,86.1,89.6,78.4,0.00,4.0
BERBERA,+10.389,+044.941,20061205,85.3,88.0,77.0,0.00,3.8
BERBERA,+10.389,+044.941,20061207,83.9,87.1,82.4,0.00,13.2
BERBERA,+10.389,+044.941,20061208,81.7,86.0,75.2,0.00,2.6
BERBERA,+10.389,+044.941,20061210,83.3,88.7,75.2,0.00,6.6
BERBERA,+10.389,+044.941,20061211,84.3,86.0,75.2,0.00,8.7
BERBERA,+10.389,+044.941,20061212,85.2,87.8,72.9,0.00,6.3
BERBERA,+10.389,+044.941,20061213,84.7,89.6,80.6,0.00,7.4
BERBERA,+10.389,+044.941,20061216,84.7,87.8,80.6,0.00,5.0
BERBERA,+10.389,+044.941,20061218,86.6,91.4,68.9,0.00,3.7
BERBERA,+10.389,+044.941,20061219,84.4,86.0,70.7,0.00,8.3
BERBERA,+10.389,+044.941,20061220,82.8,88.0,71.4,0.00,9.2
BERBERA,+10.389,+044.941,20061221,83.3,86.0,69.1,0.00,5.7
BERBERA,+10.389,+044.941,20061225,84.5,97.0,69.3,0.00,5.4
BERBERA,+10.389,+044.941,20061226,85.1,87.8,71.4,0.00,9.4
BERBERA,+10.389,+044.941,20061231,81.9,84.2,78.8,0.00,7.7
BERBERA,+10.389,+044.941,20070101,81.9,82.4,80.2,0.00,9.5
BERBERA,+10.389,+044.941,20070102,81.7,91.2,71.1,0.00,5.2
BERBERA,+10.389,+044.941,20070104,81.1,82.4,80.6,0.00,18.3
BERBERA,+10.389,+044.941,20070105,78.8,80.6,75.2,0.00,9.0
BERBERA,+10.389,+044.941,20070107,78.4,80.6,73.4,0.00,2.5
BERBERA,+10.389,+044.941,20070108,79.8,84.2,71.6,0.00,6.4
BERBERA,+10.389,+044.941,20070110,78.9,82.4,66.6,0.00,3.2
BERBERA,+10.389,+044.941,20070117,82.4,87.8,69.8,0.00,3.2
BERBERA,+10.389,+044.941,20070118,80.1,95.5,75.2,0.00,8.8
BERBERA,+10.389,+044.941,20070121,83.3,90.1,68.5,0.00,6.9
BERBERA,+10.389,+044.941,20070129,83.6,89.6,70.2,0.00,5.0
BERBERA,+10.389,+044.941,20070130,82.5,85.1,70.3,0.00,8.0
BERBERA,+10.389,+044.941,20070204,85.5,89.2,74.5,0.00,4.8
BERBERA,+10.389,+044.941,20070205,85.5,87.8,73.6,0.00,6.0
BERBERA,+10.389,+044.941,20070206,84.8,91.4,74.8,0.00,7.0
BERBERA,+10.389,+044.941,20070207,82.5,87.8,74.1,0.00,4.6
BERBERA,+10.389,+044.941,20070208,81.9,84.2,71.6,0.00,3.0
BERBERA,+10.389,+044.941,20070215,87.1,93.4,72.9,0.00,8.6
BERBERA,+10.389,+044.941,20070216,81.5,84.2,78.8,0.00,8.0
BERBERA,+10.389,+044.941,20070219,85.6,87.8,73.9,0.00,4.0
BERBERA,+10.389,+044.941,20070220,86.5,90.0,74.5,0.00,7.2
BERBERA,+10.389,+044.941,20070221,84.9,89.6,73.8,0.00,3.5
BERBERA,+10.389,+044.941,20070226,86.4,91.6,72.7,0.00,6.0
BERBERA,+10.389,+044.941,20070301,82.1,84.7,70.9,0.00,9.2
BERBERA,+10.389,+044.941,20070305,81.3,90.5,60.8,0.00,4.2
BERBERA,+10.389,+044.941,20070315,85.8,90.9,74.1,0.00,8.2
BERBERA,+10.389,+044.941,20070319,80.1,84.2,73.0,0.00,8.7
BERBERA,+10.389,+044.941,20070321,87.3,89.6,77.4,0.00,5.0
BERBERA,+10.389,+044.941,20070322,83.8,87.8,75.2,0.00,12.8
BERBERA,+10.389,+044.941,20070323,86.9,89.6,80.6,0.00,6.2
BERBERA,+10.389,+044.941,20070326,86.1,88.2,76.8,0.00,7.4
BERBERA,+10.389,+044.941,20070329,85.9,89.6,76.5,0.00,12.3
BERBERA,+10.389,+044.941,20070403,86.0,89.6,77.0,0.00,4.5
BERBERA,+10.389,+044.941,20070424,90.5,93.4,87.8,0.00,7.2
BERBERA,+10.389,+044.941,20070425,88.1,92.1,78.8,0.00,10.1
BERBERA,+10.389,+044.941,20070502,89.5,91.8,73.4,0.00,8.1
BERBERA,+10.389,+044.941,20070508,94.1,98.6,86.0,0.00,7.7
BERBERA,+10.389,+044.941,20070509,92.4,96.8,83.8,0.00,6.0
BERBERA,+10.389,+044.941,20070510,92.3,97.0,82.6,0.00,8.4
BERBERA,+10.389,+044.941,20070514,91.8,93.0,81.1,0.00,2.0
BERBERA,+10.389,+044.941,20070515,98.2,104.0,84.0,0.00,10.2
BERBERA,+10.389,+044.941,20070516,93.1,94.3,84.6,0.00,8.2
BERBERA,+10.389,+044.941,20070517,100.0,102.4,86.0,0.00,5.7
BERBERA,+10.389,+044.941,20070520,100.2,104.0,86.4,0.00,8.2
BERBERA,+10.389,+044.941,20070521,97.3,103.1,80.6,0.00,6.0
BERBERA,+10.389,+044.941,20070522,97.4,102.2,82.0,0.00,1.6
BERBERA,+10.389,+044.941,20070523,98.4,104.5,83.8,0.00,7.9
BERBERA,+10.389,+044.941,20070524,96.8,102.2,93.2,0.00,8.4
BERBERA,+10.389,+044.941,20070527,97.9,99.5,82.6,0.00,9.3
BERBERA,+10.389,+044.941,20070528,95.6,101.5,84.4,0.00,17.8
BERBERA,+10.389,+044.941,20070529,97.6,100.4,84.6,0.00,9.6
BERBERA,+10.389,+044.941,20070530,91.6,97.9,78.8,0.00,6.5
BERBERA,+10.389,+044.941,20070531,94.7,98.8,85.3,0.00,9.5
BERBERA,+10.389,+044.941,20070603,101.6,107.6,87.3,0.00,9.7
BERBERA,+10.389,+044.941,20070605,100.3,105.8,89.1,0.00,15.3
BERBERA,+10.389,+044.941,20070606,103.3,107.6,86.7,0.00,16.9
BERBERA,+10.389,+044.941,20070607,105.1,114.1,87.3,0.00,14.4
BERBERA,+10.389,+044.941,20070829,103.1,109.4,91.9,0.00,21.5
BERBERA,+10.389,+044.941,20071103,88.5,91.4,86.0,0.00,6.2
BERBERA,+10.389,+044.941,20080826,97.5,102.2,93.2,0.00,19.4
BERBERA,+10.389,+044.941,20080827,97.6,104.0,85.6,0.00,20.1
BERBERA,+10.389,+044.941,20080901,100.7,105.8,87.3,0.00,19.0
BERBERA,+10.389,+044.941,20080903,98.1,100.4,78.3,0.00,18.2
BERBERA,+10.389,+044.941,20081015,84.8,86.0,82.4,0.00,4.6
BERBERA,+10.389,+044.941,20081021,86.0,89.6,80.6,0.00,2.5
BERBERA,+10.389,+044.941,20081022,84.9,87.8,80.6,0.00,2.4
BERBERA,+10.389,+044.941,20081023,86.7,89.6,84.2,0.00,4.2
BERBERA,+10.389,+044.941,20081027,87.8,89.6,86.0,0.00,3.2
BERBERA,+10.389,+044.941,20081028,85.3,87.8,84.2,0.00,3.0
BERBERA,+10.389,+044.941,20081029,87.1,89.6,84.2,0.00,3.2
BERBERA,+10.389,+044.941,20081031,84.2,86.0,82.4,0.00,5.2
BERBERA,+10.389,+044.941,20081102,84.5,86.0,82.4,0.00,9.8
BERBERA,+10.389,+044.941,20081103,87.1,87.8,86.0,0.00,12.4
BERBERA,+10.389,+044.941,20081104,85.3,86.0,84.2,,7.0
BERBERA,+10.389,+044.941,20081105,84.7,86.0,82.4,0.00,6.0
BERBERA,+10.389,+044.941,20081114,81.0,86.0,75.2,0.00,3.8
BERBERA,+10.389,+044.941,20081115,80.6,84.2,75.2,0.00,6.3
BERBERA,+10.389,+044.941,20081116,79.7,84.2,75.2,0.00,6.5
BERBERA,+10.389,+044.941,20081119,81.2,86.0,75.2,0.00,3.4
BERBERA,+10.389,+044.941,20081120,80.6,86.0,75.2,0.00,4.7
BERBERA,+10.389,+044.941,20081122,84.5,87.8,77.0,0.00,9.2
BERBERA,+10.389,+044.941,20090120,74.3,77.0,71.6,0.00,7.0
BERBERA,+10.389,+044.941,20090121,74.0,77.0,71.6,0.00,9.7
BERBERA,+10.389,+044.941,20090204,73.4,78.8,62.6,0.00,4.4
BERBERA,+10.389,+044.941,20090211,79.0,82.4,73.4,0.00,3.7
BERBERA,+10.389,+044.941,20090221,76.5,87.8,71.6,0.00,7.5
BERBERA,+10.389,+044.941,20090301,79.7,82.4,77.0,0.00,7.2
BERBERA,+10.389,+044.941,20090302,82.6,84.2,79.7,0.00,13.0
BERBERA,+10.389,+044.941,20090305,85.3,89.6,80.6,0.00,9.2
BERBERA,+10.389,+044.941,20090312,77.4,78.8,73.4,0.00,9.2
BERBERA,+10.389,+044.941,20090318,81.1,86.0,77.0,0.00,
BERBERA,+10.389,+044.941,20090326,82.1,87.8,78.8,0.00,14.1
BERBERA,+10.389,+044.941,20090407,86.9,89.6,82.4,0.00,6.8
BERBERA,+10.389,+044.941,20090408,86.5,89.6,84.2,0.00,5.0
BERBERA,+10.389,+044.941,20090412,85.6,86.0,84.2,0.00,10.2
BERBERA,+10.389,+044.941,20090418,86.9,87.8,86.0,0.00,6.0
BERBERA,+10.389,+044.941,20090419,86.9,93.2,82.4,0.00,7.5
BERBERA,+10.389,+044.941,20090420,87.1,89.6,82.4,0.00,10.2
BERBERA,+10.389,+044.941,20090422,82.4,86.0,78.8,0.00,3.2
BERBERA,+10.389,+044.941,20090429,88.3,91.4,86.0,0.00,6.5
BERBERA,+10.389,+044.941,20090506,88.7,89.6,87.8,0.00,
BERBERA,+10.389,+044.941,20090510,89.6,91.4,87.8,0.00,8.7
BERBERA,+10.389,+044.941,20090511,91.9,95.0,87.8,0.00,7.5
BERBERA,+10.389,+044.941,20090513,95.4,96.8,91.4,0.00,9.0
BERBERA,+10.389,+044.941,20090514,96.8,100.4,89.6,0.00,7.0
BERBERA,+10.389,+044.941,20090517,93.2,96.8,89.6,0.00,
BERBERA,+10.389,+044.941,20090518,95.9,98.6,93.2,0.00,5.7
BERBERA,+10.389,+044.941,20090519,97.7,98.6,96.8,0.00,8.7
BERBERA,+10.389,+044.941,20090526,98.1,102.2,95.0,0.00,16.0
BERBERA,+10.389,+044.941,20090609,105.1,113.0,77.0,0.00,
BERBERA,+10.389,+044.941,20090610,103.1,111.2,85.5,0.00,17.4
BERBERA,+10.389,+044.941,20090611,94.6,98.6,83.7,0.00,
BERBERA,+10.389,+044.941,20090623,104.7,113.0,92.5,0.00,15.5
BERBERA,+10.389,+044.941,20090625,100.1,122.9,78.8,0.00,17.2
BERBERA,+10.389,+044.941,20090629,103.1,109.4,96.8,0.00,19.4
BERBERA,+10.389,+044.941,20090722,103.2,111.2,90.9,0.00,20.1
BERBERA,+10.389,+044.941,20090805,100.5,113.9,93.2,0.00,
BERBERA,+10.389,+044.941,20090806,105.9,121.3,92.3,0.00,21.2
BERBERA,+10.389,+044.941,20090807,101.3,105.8,96.8,0.00,32.0
BERBERA,+10.389,+044.941,20090811,101.6,111.2,91.8,0.00,17.0
BERBERA,+10.389,+044.941,20090812,102.8,110.3,92.3,0.00,14.0
BERBERA,+10.389,+044.941,20090817,105.7,113.2,96.8,0.00,19.0
BERBERA,+10.389,+044.941,20090818,101.3,112.1,89.6,0.00,16.3
BERBERA,+10.389,+044.941,20090820,103.9,112.6,96.8,0.00,
BERBERA,+10.389,+044.941,20090824,105.1,109.4,99.3,0.00,16.0
BERBERA,+10.389,+044.941,20090827,102.1,105.8,86.0,0.00,21.8
BERBERA,+10.389,+044.941,20090829,106.2,109.4,100.4,0.00,
BERBERA,+10.389,+044.941,20090906,103.9,113.0,92.3,0.00,17.6
BERBERA,+10.389,+044.941,20090908,99.4,104.0,89.8,0.00,20.0
BERBERA,+10.389,+044.941,20090909,102.8,107.6,92.3,0.00,16.2
BERBERA,+10.389,+044.941,20090910,98.3,102.2,85.6,0.00,18.5
BERBERA,+10.389,+044.941,20090913,100.6,109.4,92.3,0.00,10.8
BERBERA,+10.389,+044.941,20090914,96.9,100.4,82.2,0.00,3.8
BERBERA,+10.389,+044.941,20090916,90.1,95.0,81.9,0.00,6.2
BERBERA,+10.389,+044.941,20091001,94.6,96.8,82.8,0.00,4.5
BERBERA,+10.389,+044.941,20091004,96.6,98.6,95.0,0.00,5.0
BERBERA,+10.389,+044.941,20091006,94.5,104.2,91.4,0.00,5.3
BERBERA,+10.389,+044.941,20091007,93.6,95.0,81.3,0.00,5.4
BERBERA,+10.389,+044.941,20091015,86.8,87.8,76.3,0.00,9.0
BERBERA,+10.389,+044.941,20091025,86.5,90.5,75.6,0.00,6.2
BERBERA,+10.389,+044.941,20091026,86.3,87.8,82.4,0.00,10.3
BERBERA,+10.389,+044.941,20091027,87.1,87.8,75.9,0.00,8.0
BERBERA,+10.389,+044.941,20091102,88.1,89.6,77.4,0.00,8.8
BERBERA,+10.389,+044.941,20091104,86.1,87.8,75.9,0.00,5.7
BERBERA,+10.389,+044.941,20091105,86.6,89.6,80.6,0.00,9.0
BERBERA,+10.389,+044.941,20091108,90.7,93.2,72.0,0.00,6.5
BERBERA,+10.389,+044.941,20091110,82.8,87.8,78.8,0.00,9.0
BERBERA,+10.389,+044.941,20091111,82.2,89.6,72.5,0.00,4.5
BERBERA,+10.389,+044.941,20091112,92.2,95.0,73.6,0.00,7.2
BERBERA,+10.389,+044.941,20091115,86.7,90.7,72.9,0.00,7.2
BERBERA,+10.389,+044.941,20091118,88.5,92.8,72.0,0.00,7.6
BERBERA,+10.389,+044.941,20091119,91.4,95.0,71.8,0.00,6.0
BERBERA,+10.389,+044.941,20091122,86.0,89.6,78.8,0.00,6.0
BERBERA,+10.389,+044.941,20091124,82.9,86.7,72.3,0.00,8.4
BERBERA,+10.389,+044.941,20091125,85.1,87.8,71.1,0.00,5.8
BERBERA,+10.389,+044.941,20091202,87.8,91.9,84.0,0.00,9.0
BERBERA,+10.389,+044.941,20091207,86.9,89.6,72.9,0.00,3.0
BERBERA,+10.389,+044.941,20091208,86.3,89.6,76.1,0.00,11.0
BERBERA,+10.389,+044.941,20091209,85.1,94.5,68.7,0.00,5.2
BERBERA,+10.389,+044.941,20091210,87.4,89.6,73.6,0.00,7.5
BERBERA,+10.389,+044.941,20091215,82.6,91.8,77.0,0.00,11.8
BERBERA,+10.389,+044.941,20091216,86.0,93.4,70.3,0.00,9.4
BERBERA,+10.389,+044.941,20091220,81.8,84.2,71.4,0.00,8.3
BERBERA,+10.389,+044.941,20100113,79.4,80.6,63.7,0.00,16.8
BERBERA,+10.389,+044.941,20100120,84.2,88.0,73.0,0.00,16.5
BERBERA,+10.389,+044.941,20100124,79.3,82.4,68.7,0.00,8.0
BERBERA,+10.389,+044.941,20100206,83.4,87.8,73.9,0.00,4.4
BERBERA,+10.389,+044.941,20100209,85.1,89.1,76.8,0.00,9.0
BERBERA,+10.389,+044.941,20100210,81.6,82.9,76.5,0.00,6.5
BERBERA,+10.389,+044.941,20100215,79.0,80.6,71.2,0.00,3.5
BERBERA,+10.389,+044.941,20100216,78.7,82.0,70.5,0.00,9.4
BERBERA,+10.389,+044.941,20100219,78.2,79.2,72.9,0.00,5.6
BERBERA,+10.389,+044.941,20100223,78.4,79.9,68.4,0.00,9.9
BERBERA,+10.389,+044.941,20100305,82.8,84.2,82.4,0.00,5.5
BERBERA,+10.389,+044.941,20100306,82.7,84.6,77.0,0.00,9.6
BERBERA,+10.389,+044.941,20100307,81.5,82.9,80.1,0.00,14.5
BERBERA,+10.389,+044.941,20100310,80.9,83.3,78.8,0.00,11.6
BERBERA,+10.389,+044.941,20100317,81.8,84.4,78.6,0.00,7.2
BERBERA,+10.389,+044.941,20100318,83.2,84.9,70.9,0.00,9.5
BERBERA,+10.389,+044.941,20100323,82.0,84.2,78.8,0.00,9.0
BERBERA,+10.389,+044.941,20100324,81.2,84.4,74.8,0.00,10.0
BERBERA,+10.389,+044.941,20100328,84.4,86.0,79.5,0.00,10.9
BERBERA,+10.389,+044.941,20100404,85.3,88.7,79.7,0.00,18.2
BERBERA,+10.389,+044.941,20100411,84.2,84.2,79.5,0.00,7.0
BERBERA,+10.389,+044.941,20100413,88.4,98.6,81.5,0.00,9.8
