region,date,item,price
Bari,2016.1612021857923,"Water (potable, drinking)",10000.0
Bari,2016.2459016393443,"Water (potable, drinking)",10000.0
Bari,2016.327868852459,"Water (potable, drinking)",10000.0
Bari,2016.4125683060108,"Water (potable, drinking)",10000.0
Bari,2016.4945355191257,"Water (potable, drinking)",10000.0
Bari,2016.5792349726776,"Water (potable, drinking)",10000.0
Bari,2016.6639344262296,"Water (potable, drinking)",10000.0
Bari,2016.7459016393443,"Water (potable, drinking)",10000.0
Bari,2016.8306010928961,"Water (potable, drinking)",10000.0
Bari,2016.9125683060108,"Water (potable, drinking)",10000.0
Bari,2016.9972677595629,"Water (potable, drinking)",10000.0
Bari,2017.0821917808219,"Water (potable, drinking)",10000.0
Bari,2017.158904109589,"Water (potable, drinking)",10000.0
Bari,2017.2438356164384,"Water (potable, drinking)",10000.0
Bari,2017.3260273972603,"Water (potable, drinking)",10000.0
Bari,2017.4109589041095,"Water (potable, drinking)",10000.0
Bari,2017.4931506849316,"Water (potable, drinking)",10000.0
Bari,2017.5780821917808,"Water (potable, drinking)",10000.0
Bari,2017.66301369863,"Water (potable, drinking)",10000.0
Bari,2017.7452054794521,"Water (potable, drinking)",10000.0
Bari,2017.8301369863013,"Water (potable, drinking)",10000.0
Bari,2017.9123287671232,"Water (potable, drinking)",10000.0
Bari,2017.9972602739726,"Water (potable, drinking)",10000.0
Bari,2018.0821917808219,"Water (potable, drinking)",10000.0
Bari,2018.158904109589,"Water (potable, drinking)",10000.0
Bari,2018.2438356164384,"Water (potable, drinking)",10000.0
Bari,2018.3260273972603,"Water (potable, drinking)",12000.0
Bari,2018.4109589041095,"Water (potable, drinking)",12000.0
Bari,2018.4931506849316,"Water (potable, drinking)",11000.0
Bari,2018.5780821917808,"Water (potable, drinking)",10000.0
Bari,2018.66301369863,"Water (potable, drinking)",12000.0
Bari,2018.7452054794521,"Water (potable, drinking)",12000.0
Bari,2018.8301369863013,"Water (potable, drinking)",12000.0
Bari,2018.9123287671232,"Water (potable, drinking)",12000.0
Bari,2018.9972602739726,"Water (potable, drinking)",12000.0
Bari,2019.0821917808219,"Water (potable, drinking)",12000.0
Bari,2019.158904109589,"Water (potable, drinking)",12000.0
Bari,2019.2438356164384,"Water (potable, drinking)",12000.0
Bari,2019.3260273972603,"Water (potable, drinking)",12000.0
Bari,2019.4109589041095,"Water (potable, drinking)",12000.0
Bari,2019.4931506849316,"Water (potable, drinking)",12000.0
Bari,2019.5780821917808,"Water (potable, drinking)",12500.0
Bari,2019.66301369863,"Water (potable, drinking)",12500.0
Bari,2019.7452054794521,"Water (potable, drinking)",12500.0
Bari,2019.8301369863013,"Water (potable, drinking)",12500.0
Bari,2019.9123287671232,"Water (potable, drinking)",12500.0
Bari,2019.9972602739726,"Water (potable, drinking)",12500.0
Bari,2015.4109589041095,Salt,7000.0
Bari,2015.4931506849316,Salt,7000.0
Bari,2015.5780821917808,Salt,7000.0
Bari,2015.66301369863,Salt,7000.0
Bari,2015.7452054794521,Salt,7000.0
Bari,2015.8301369863013,Salt,7000.0
Bari,2015.9123287671232,Salt,7000.0
Bari,2015.9972602739726,Salt,7000.0
Bari,2016.0819672131147,Salt,7000.0
Bari,2016.1612021857923,Salt,7000.0
Bari,2016.2459016393443,Salt,7000.0
Bari,2016.327868852459,Salt,7000.0
Bari,2016.4125683060108,Salt,7000.0
Bari,2016.4945355191257,Salt,7000.0
Bari,2016.5792349726776,Salt,7000.0
Bari,2016.6639344262296,Salt,7000.0
Bari,2016.7459016393443,Salt,7000.0
Bari,2016.8306010928961,Salt,7000.0
Bari,2016.9125683060108,Salt,7000.0
Bari,2016.9972677595629,Salt,7000.0
Bari,2017.0821917808219,Salt,7000.0
Bari,2017.158904109589,Salt,7000.0
Bari,2017.2438356164384,Salt,7250.0
Bari,2017.3260273972603,Salt,7000.0
Bari,2017.4109589041095,Salt,7000.0
Bari,2017.4931506849316,Salt,7000.0
Bari,2017.5780821917808,Salt,7000.0
Bari,2017.66301369863,Salt,7000.0
Bari,2017.7452054794521,Salt,7000.0
Bari,2017.8301369863013,Salt,7000.0
Bari,2017.9123287671232,Salt,7000.0
Bari,2017.9972602739726,Salt,7000.0
Bari,2018.0821917808219,Salt,7000.0
Bari,2018.158904109589,Salt,7000.0
Bari,2018.2438356164384,Salt,7000.0
Bari,2018.3260273972603,Salt,7000.0
Bari,2018.4109589041095,Salt,7000.0
Bari,2018.4931506849316,Salt,7000.0
Bari,2018.5780821917808,Salt,7000.0
Bari,2018.66301369863,Salt,7000.0
Bari,2018.7452054794521,Salt,7000.0
Bari,2018.8301369863013,Salt,7000.0
Bari,2018.9123287671232,Salt,7000.0
Bari,2018.9972602739726,Salt,7000.0
Bari,2019.0821917808219,Salt,8000.0
Bari,2019.158904109589,Salt,8000.0
Bari,2019.2438356164384,Salt,8000.0
Bari,2019.3260273972603,Salt,8000.0
Bari,2019.4109589041095,Salt,8000.0
Bari,2019.4931506849316,Salt,8000.0
Bari,2019.5780821917808,Salt,8000.0
Bari,2019.66301369863,Salt,8000.0
Bari,2019.7452054794521,Salt,7000.0
Bari,2019.8301369863013,Salt,7000.0
Bari,2019.9123287671232,Salt,7000.0
Bari,2019.9972602739726,Salt,7500.0
Bari,2015.4109589041095,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2015.4931506849316,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2015.5780821917808,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2015.66301369863,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2015.7452054794521,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2015.8301369863013,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2015.9123287671232,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2015.9972602739726,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2016.0819672131147,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2016.1612021857923,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2016.2459016393443,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2016.327868852459,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2016.4125683060108,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2016.4945355191257,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2016.5792349726776,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2016.6639344262296,"Casual Labor (unskilled, daily, without food)",108000.0
Bari,2016.7459016393443,"Casual Labor (unskilled, daily, without food)",120000.0
Bari,2016.8306010928961,"Casual Labor (unskilled, daily, without food)",120000.0
Bari,2016.9125683060108,"Casual Labor (unskilled, daily, without food)",120000.0
Bari,2016.9972677595629,"Casual Labor (unskilled, daily, without food)",110000.0
Bari,2017.0821917808219,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2017.158904109589,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2017.2438356164384,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2017.3260273972603,"Casual Labor (unskilled, daily, without food)",90000.0
Bari,2017.4109589041095,"Casual Labor (unskilled, daily, without food)",80000.0
Bari,2017.4931506849316,"Casual Labor (unskilled, daily, without food)",80000.0
Bari,2017.5780821917808,"Casual Labor (unskilled, daily, without food)",80000.0
Bari,2017.66301369863,"Casual Labor (unskilled, daily, without food)",85000.0
Bari,2017.7452054794521,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2017.8301369863013,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2017.9123287671232,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2017.9972602739726,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2018.0821917808219,"Casual Labor (unskilled, daily, without food)",100000.0
Bari,2018.158904109589,"Casual Labor (unskilled, daily, without food)",110000.0
Bari,2018.2438356164384,"Casual Labor (unskilled, daily, without food)",120000.0
Bari,2018.3260273972603,"Casual Labor (unskilled, daily, without food)",120000.0
Bari,2018.4109589041095,"Casual Labor (unskilled, daily, without food)",120000.0
Bari,2018.4931506849316,"Casual Labor (unskilled, daily, without food)",120000.0
Bari,2018.5780821917808,"Casual Labor (unskilled, daily, without food)",120000.0
Bari,2018.66301369863,"Casual Labor (unskilled, daily, without food)",125000.0
Bari,2018.7452054794521,"Casual Labor (unskilled, daily, without food)",125000.0
Bari,2018.8301369863013,"Casual Labor (unskilled, daily, without food)",125000.0
Bari,2018.9123287671232,"Casual Labor (unskilled, daily, without food)",125000.0
Bari,2018.9972602739726,"Casual Labor (unskilled, daily, without food)",125000.0
Bari,2019.0821917808219,"Casual Labor (unskilled, daily, without food)",125000.0
Bari,2019.158904109589,"Casual Labor (unskilled, daily, without food)",125000.0
Bari,2019.2438356164384,"Casual Labor (unskilled, daily, without food)",125000.0
Bari,2019.3260273972603,"Casual Labor (unskilled, daily, without food)",125000.0
Bari,2019.4109589041095,"Casual Labor (unskilled, daily, without food)",125000.0
Bari,2019.4931506849316,"Casual Labor (unskilled, daily, without food)",128750.0
Bari,2019.5780821917808,"Casual Labor (unskilled, daily, without food)",130000.0
Bari,2019.66301369863,"Casual Labor (unskilled, daily, without food)",130000.0
Bari,2019.7452054794521,"Casual Labor (unskilled, daily, without food)",130000.0
Bari,2019.8301369863013,"Casual Labor (unskilled, daily, without food)",140000.0
Bari,2019.9123287671232,"Casual Labor (unskilled, daily, without food)",146250.0
Bari,2019.9972602739726,"Casual Labor (unskilled, daily, without food)",150000.0
Bari,2015.4109589041095,Tea leaves (Mixed),60000.0
Bari,2015.4931506849316,Tea leaves (Mixed),61200.0
Bari,2015.5780821917808,Tea leaves (Mixed),60000.0
Bari,2015.66301369863,Tea leaves (Mixed),59000.0
Bari,2015.7452054794521,Tea leaves (Mixed),57250.0
Bari,2015.8301369863013,Tea leaves (Mixed),55000.0
Bari,2015.9123287671232,Tea leaves (Mixed),55500.0
Bari,2015.9972602739726,Tea leaves (Mixed),55250.0
Bari,2016.0819672131147,Tea leaves (Mixed),54000.0
Bari,2016.1612021857923,Tea leaves (Mixed),53800.0
Bari,2016.2459016393443,Tea leaves (Mixed),53250.0
Bari,2016.327868852459,Tea leaves (Mixed),52000.0
Bari,2016.4125683060108,Tea leaves (Mixed),46000.0
Bari,2016.4945355191257,Tea leaves (Mixed),45000.0
Bari,2016.5792349726776,Tea leaves (Mixed),50000.0
Bari,2016.6639344262296,Tea leaves (Mixed),48000.0
Bari,2016.7459016393443,Tea leaves (Mixed),45000.0
Bari,2016.8306010928961,Tea leaves (Mixed),43000.0
Bari,2016.9125683060108,Tea leaves (Mixed),43750.0
Bari,2016.9972677595629,Tea leaves (Mixed),50000.0
Bari,2017.0821917808219,Tea leaves (Mixed),50000.0
Bari,2017.158904109589,Tea leaves (Mixed),49000.0
Bari,2017.2438356164384,Tea leaves (Mixed),52000.0
Bari,2017.3260273972603,Tea leaves (Mixed),51250.0
Bari,2017.4109589041095,Tea leaves (Mixed),52000.0
Bari,2017.4931506849316,Tea leaves (Mixed),54000.0
Bari,2017.5780821917808,Tea leaves (Mixed),53600.0
Bari,2017.66301369863,Tea leaves (Mixed),53000.0
Bari,2017.7452054794521,Tea leaves (Mixed),50750.0
Bari,2017.8301369863013,Tea leaves (Mixed),50000.0
Bari,2017.9123287671232,Tea leaves (Mixed),51000.0
Bari,2017.9972602739726,Tea leaves (Mixed),53000.0
Bari,2018.0821917808219,Tea leaves (Mixed),53400.0
Bari,2018.158904109589,Tea leaves (Mixed),54000.0
Bari,2018.2438356164384,Tea leaves (Mixed),54000.0
Bari,2018.3260273972603,Tea leaves (Mixed),57200.0
Bari,2018.4109589041095,Tea leaves (Mixed),58000.0
Bari,2018.4931506849316,Tea leaves (Mixed),59500.0
Bari,2018.5780821917808,Tea leaves (Mixed),64000.0
Bari,2018.66301369863,Tea leaves (Mixed),60000.0
Bari,2018.7452054794521,Tea leaves (Mixed),61500.0
Bari,2018.8301369863013,Tea leaves (Mixed),63000.0
Bari,2018.9123287671232,Tea leaves (Mixed),64500.0
Bari,2018.9972602739726,Tea leaves (Mixed),65000.0
Bari,2019.0821917808219,Tea leaves (Mixed),65000.0
Bari,2019.158904109589,Tea leaves (Mixed),65000.0
Bari,2019.2438356164384,Tea leaves (Mixed),60000.0
Bari,2019.3260273972603,Tea leaves (Mixed),65800.0
Bari,2019.4109589041095,Tea leaves (Mixed),65000.0
Bari,2019.4931506849316,Tea leaves (Mixed),67250.0
Bari,2019.5780821917808,Tea leaves (Mixed),66000.0
Bari,2019.66301369863,Tea leaves (Mixed),66000.0
Bari,2019.7452054794521,Tea leaves (Mixed),69500.0
Bari,2019.8301369863013,Tea leaves (Mixed),69000.0
Bari,2019.9123287671232,Tea leaves (Mixed),68500.0
Bari,2019.9972602739726,Tea leaves (Mixed),69000.0
Bari,2010.0821917808219,Cowpeas (Red),29500.0
Bari,2010.158904109589,Cowpeas (Red),30000.0
Bari,2010.2438356164384,Cowpeas (Red),28500.0
Bari,2010.3260273972603,Cowpeas (Red),27800.0
Bari,2010.4109589041095,Cowpeas (Red),27750.0
Bari,2010.4931506849316,Cowpeas (Red),28500.0
Bari,2010.5780821917808,Cowpeas (Red),30800.0
Bari,2010.66301369863,Cowpeas (Red),28400.0
Bari,2010.7452054794521,Cowpeas (Red),29500.0
Bari,2010.8301369863013,Cowpeas (Red),29000.0
Bari,2010.9123287671232,Cowpeas (Red),28000.0
Bari,2010.9972602739726,Cowpeas (Red),28800.0
Bari,2011.0821917808219,Cowpeas (Red),33500.0
Bari,2011.158904109589,Cowpeas (Red),35000.0
Bari,2011.2438356164384,Cowpeas (Red),39000.0
Bari,2011.3260273972603,Cowpeas (Red),45750.0
Bari,2011.4109589041095,Cowpeas (Red),48400.0
Bari,2011.4931506849316,Cowpeas (Red),50000.0
Bari,2011.5780821917808,Cowpeas (Red),58750.0
Bari,2011.66301369863,Cowpeas (Red),69000.0
Bari,2011.7452054794521,Cowpeas (Red),70000.0
Bari,2011.8301369863013,Cowpeas (Red),70000.0
Bari,2011.9123287671232,Cowpeas (Red),70000.0
Bari,2011.9972602739726,Cowpeas (Red),66250.0
Bari,2012.0819672131147,Cowpeas (Red),53750.0
Bari,2012.2459016393443,Cowpeas (Red),41250.0
Bari,2012.327868852459,Cowpeas (Red),42000.0
Bari,2012.4125683060108,Cowpeas (Red),35750.0
Bari,2012.4945355191257,Cowpeas (Red),35250.0
Bari,2012.5792349726776,Cowpeas (Red),34750.0
Bari,2012.6639344262296,Cowpeas (Red),34000.0
Bari,2012.7459016393443,Cowpeas (Red),34250.0
Bari,2012.8306010928961,Cowpeas (Red),30400.0
Bari,2012.9125683060108,Cowpeas (Red),30500.0
Bari,2012.9972677595629,Cowpeas (Red),27800.0
Bari,2013.0821917808219,Cowpeas (Red),28000.0
Bari,2013.158904109589,Cowpeas (Red),28000.0
Bari,2013.2438356164384,Cowpeas (Red),27500.0
Bari,2013.3260273972603,Cowpeas (Red),25400.0
Bari,2013.4109589041095,Cowpeas (Red),24500.0
Bari,2013.4931506849316,Cowpeas (Red),24000.0
Bari,2013.5780821917808,Cowpeas (Red),23400.0
Bari,2013.66301369863,Cowpeas (Red),24250.0
Bari,2013.7452054794521,Cowpeas (Red),24200.0
Bari,2013.8301369863013,Cowpeas (Red),24000.0
Bari,2013.9123287671232,Cowpeas (Red),24000.0
Bari,2013.9972602739726,Cowpeas (Red),24600.0
Bari,2014.0821917808219,Cowpeas (Red),24000.0
Bari,2014.158904109589,Cowpeas (Red),24000.0
Bari,2014.2438356164384,Cowpeas (Red),24500.0
Bari,2014.3260273972603,Cowpeas (Red),24000.0
Bari,2014.4109589041095,Cowpeas (Red),24500.0
Bari,2014.4931506849316,Cowpeas (Red),25250.0
Bari,2014.66301369863,Cowpeas (Red),28000.0
Bari,2014.7452054794521,Cowpeas (Red),31000.0
Bari,2014.8301369863013,Cowpeas (Red),32000.0
Bari,2014.9123287671232,Cowpeas (Red),32000.0
Bari,2014.9972602739726,Cowpeas (Red),32000.0
Bari,2015.4109589041095,Cowpeas (Red),28000.0
Bari,2015.4931506849316,Cowpeas (Red),28400.0
Bari,2015.5780821917808,Cowpeas (Red),29000.0
Bari,2015.66301369863,Cowpeas (Red),29600.0
Bari,2015.7452054794521,Cowpeas (Red),28500.0
Bari,2015.8301369863013,Cowpeas (Red),30000.0
Bari,2015.9123287671232,Cowpeas (Red),31750.0
Bari,2015.9972602739726,Cowpeas (Red),30500.0
Bari,2016.0819672131147,Cowpeas (Red),31000.0
Bari,2016.1612021857923,Cowpeas (Red),33600.0
Bari,2016.2459016393443,Cowpeas (Red),31500.0
Bari,2016.327868852459,Cowpeas (Red),28500.0
Bari,2016.4125683060108,Cowpeas (Red),29200.0
Bari,2016.4945355191257,Cowpeas (Red),30000.0
Bari,2016.5792349726776,Cowpeas (Red),32750.0
Bari,2016.6639344262296,Cowpeas (Red),34600.0
Bari,2016.7459016393443,Cowpeas (Red),35000.0
Bari,2016.8306010928961,Cowpeas (Red),34200.0
Bari,2016.9125683060108,Cowpeas (Red),34000.0
Bari,2016.9972677595629,Cowpeas (Red),36250.0
Bari,2017.0821917808219,Cowpeas (Red),37600.0
Bari,2017.158904109589,Cowpeas (Red),40000.0
Bari,2017.2438356164384,Cowpeas (Red),40000.0
Bari,2017.3260273972603,Cowpeas (Red),47250.0
Bari,2017.4109589041095,Cowpeas (Red),59250.0
Bari,2017.4931506849316,Cowpeas (Red),56000.0
Bari,2017.5780821917808,Cowpeas (Red),58400.0
Bari,2017.66301369863,Cowpeas (Red),68750.0
Bari,2017.7452054794521,Cowpeas (Red),68500.0
Bari,2017.8301369863013,Cowpeas (Red),73000.0
Bari,2017.9123287671232,Cowpeas (Red),71250.0
Bari,2017.9972602739726,Cowpeas (Red),71250.0
Bari,2018.0821917808219,Cowpeas (Red),65000.0
Bari,2018.158904109589,Cowpeas (Red),65000.0
Bari,2018.2438356164384,Cowpeas (Red),58750.0
Bari,2018.3260273972603,Cowpeas (Red),55000.0
Bari,2018.4109589041095,Cowpeas (Red),55000.0
Bari,2018.4931506849316,Cowpeas (Red),52500.0
Bari,2018.5780821917808,Cowpeas (Red),50000.0
Bari,2018.66301369863,Cowpeas (Red),46250.0
Bari,2018.7452054794521,Cowpeas (Red),45000.0
Bari,2018.8301369863013,Cowpeas (Red),47000.0
Bari,2018.9123287671232,Cowpeas (Red),47500.0
Bari,2018.9972602739726,Cowpeas (Red),45000.0
Bari,2019.0821917808219,Cowpeas (Red),40000.0
Bari,2019.158904109589,Cowpeas (Red),41250.0
Bari,2019.2438356164384,Cowpeas (Red),44500.0
Bari,2019.3260273972603,Cowpeas (Red),45000.0
Bari,2019.4109589041095,Cowpeas (Red),45000.0
Bari,2019.4931506849316,Cowpeas (Red),48000.0
Bari,2019.5780821917808,Cowpeas (Red),46000.0
Bari,2019.66301369863,Cowpeas (Red),54000.0
Bari,2019.7452054794521,Cowpeas (Red),63500.0
Bari,2019.8301369863013,Cowpeas (Red),67250.0
Bari,2019.9123287671232,Cowpeas (Red),69500.0
Bari,2019.9972602739726,Cowpeas (Red),65750.0
Togdheer,2015.4109589041095,"Water (potable, drinking)",5000.0
Togdheer,2015.4931506849316,"Water (potable, drinking)",5000.0
Togdheer,2015.5780821917808,"Water (potable, drinking)",5000.0
Togdheer,2015.66301369863,"Water (potable, drinking)",5000.0
Togdheer,2015.7452054794521,"Water (potable, drinking)",5000.0
Togdheer,2015.8301369863013,"Water (potable, drinking)",5000.0
Togdheer,2015.9123287671232,"Water (potable, drinking)",5000.0
Togdheer,2015.9972602739726,"Water (potable, drinking)",5000.0
Togdheer,2016.0819672131147,"Water (potable, drinking)",5000.0
Togdheer,2016.1612021857923,"Water (potable, drinking)",5000.0
Togdheer,2016.2459016393443,"Water (potable, drinking)",5000.0
Togdheer,2016.327868852459,"Water (potable, drinking)",5000.0
Togdheer,2016.4125683060108,"Water (potable, drinking)",5000.0
Togdheer,2016.4945355191257,"Water (potable, drinking)",5000.0
Togdheer,2016.5792349726776,"Water (potable, drinking)",5000.0
Togdheer,2016.6639344262296,"Water (potable, drinking)",5000.0
Togdheer,2016.7459016393443,"Water (potable, drinking)",6000.0
Togdheer,2016.8306010928961,"Water (potable, drinking)",5000.0
Togdheer,2016.9125683060108,"Water (potable, drinking)",5000.0
Togdheer,2016.9972677595629,"Water (potable, drinking)",5000.0
Togdheer,2017.0821917808219,"Water (potable, drinking)",5000.0
Togdheer,2017.158904109589,"Water (potable, drinking)",5000.0
Togdheer,2017.2438356164384,"Water (potable, drinking)",6500.0
Togdheer,2017.3260273972603,"Water (potable, drinking)",7000.0
Togdheer,2017.4109589041095,"Water (potable, drinking)",6600.0
Togdheer,2017.4931506849316,"Water (potable, drinking)",7000.0
Togdheer,2017.5780821917808,"Water (potable, drinking)",7000.0
Togdheer,2017.66301369863,"Water (potable, drinking)",7000.0
Togdheer,2017.7452054794521,"Water (potable, drinking)",7000.0
Togdheer,2017.8301369863013,"Water (potable, drinking)",8400.0
Togdheer,2017.9123287671232,"Water (potable, drinking)",10000.0
Togdheer,2017.9972602739726,"Water (potable, drinking)",10000.0
Togdheer,2018.0821917808219,"Water (potable, drinking)",10000.0
Togdheer,2018.158904109589,"Water (potable, drinking)",10000.0
Togdheer,2018.2438356164384,"Water (potable, drinking)",10000.0
Togdheer,2018.3260273972603,"Water (potable, drinking)",10000.0
Togdheer,2018.4109589041095,"Water (potable, drinking)",10000.0
Togdheer,2018.4931506849316,"Water (potable, drinking)",10000.0
Togdheer,2018.5780821917808,"Water (potable, drinking)",10000.0
Togdheer,2018.66301369863,"Water (potable, drinking)",10000.0
Togdheer,2018.7452054794521,"Water (potable, drinking)",10000.0
Togdheer,2018.8301369863013,"Water (potable, drinking)",9800.0
Togdheer,2018.9123287671232,"Water (potable, drinking)",10000.0
Togdheer,2018.9972602739726,"Water (potable, drinking)",10000.0
Togdheer,2019.0821917808219,"Water (potable, drinking)",10000.0
Togdheer,2019.158904109589,"Water (potable, drinking)",10000.0
Togdheer,2019.2438356164384,"Water (potable, drinking)",10000.0
Togdheer,2019.3260273972603,"Water (potable, drinking)",10000.0
Togdheer,2019.4109589041095,"Water (potable, drinking)",10000.0
Togdheer,2019.4931506849316,"Water (potable, drinking)",10000.0
Togdheer,2019.5780821917808,"Water (potable, drinking)",10000.0
Togdheer,2019.66301369863,"Water (potable, drinking)",10000.0
Togdheer,2019.7452054794521,"Water (potable, drinking)",10000.0
Togdheer,2019.8301369863013,"Water (potable, drinking)",10000.0
Togdheer,2019.9123287671232,"Water (potable, drinking)",10000.0
Togdheer,2019.9972602739726,"Water (potable, drinking)",10000.0
Togdheer,2015.4109589041095,Salt,2700.0
Togdheer,2015.4931506849316,Salt,2500.0
Togdheer,2015.5780821917808,Salt,2500.0
Togdheer,2015.66301369863,Salt,2500.0
Togdheer,2015.7452054794521,Salt,2575.0
Togdheer,2015.8301369863013,Salt,2500.0
Togdheer,2015.9123287671232,Salt,2500.0
Togdheer,2015.9972602739726,Salt,2500.0
Togdheer,2016.0819672131147,Salt,2500.0
Togdheer,2016.1612021857923,Salt,2500.0
Togdheer,2016.2459016393443,Salt,3000.0
Togdheer,2016.327868852459,Salt,2500.0
Togdheer,2016.4125683060108,Salt,2500.0
Togdheer,2016.4945355191257,Salt,2500.0
Togdheer,2016.5792349726776,Salt,2500.0
Togdheer,2016.6639344262296,Salt,2500.0
Togdheer,2016.7459016393443,Salt,2500.0
Togdheer,2016.8306010928961,Salt,2500.0
Togdheer,2016.9125683060108,Salt,2500.0
Togdheer,2016.9972677595629,Salt,2500.0
Togdheer,2017.0821917808219,Salt,2500.0
Togdheer,2017.158904109589,Salt,2500.0
Togdheer,2017.2438356164384,Salt,2500.0
Togdheer,2017.3260273972603,Salt,2500.0
Togdheer,2017.4109589041095,Salt,2500.0
Togdheer,2017.4931506849316,Salt,2500.0
Togdheer,2017.5780821917808,Salt,2500.0
Togdheer,2017.66301369863,Salt,2500.0
Togdheer,2017.7452054794521,Salt,3000.0
Togdheer,2017.8301369863013,Salt,3000.0
Togdheer,2017.9123287671232,Salt,3000.0
Togdheer,2017.9972602739726,Salt,3000.0
Togdheer,2018.0821917808219,Salt,3000.0
Togdheer,2018.158904109589,Salt,3000.0
Togdheer,2018.2438356164384,Salt,3000.0
Togdheer,2018.3260273972603,Salt,3000.0
Togdheer,2018.4109589041095,Salt,3000.0
Togdheer,2018.4931506849316,Salt,3000.0
Togdheer,2018.5780821917808,Salt,3000.0
Togdheer,2018.66301369863,Salt,3000.0
Togdheer,2018.7452054794521,Salt,3000.0
Togdheer,2018.8301369863013,Salt,3000.0
Togdheer,2018.9123287671232,Salt,3000.0
Togdheer,2018.9972602739726,Salt,3000.0
Togdheer,2019.0821917808219,Salt,3000.0
Togdheer,2019.158904109589,Salt,3000.0
Togdheer,2019.2438356164384,Salt,3000.0
Togdheer,2019.3260273972603,Salt,3000.0
Togdheer,2019.4109589041095,Salt,3000.0
Togdheer,2019.4931506849316,Salt,3000.0
Togdheer,2019.5780821917808,Salt,3000.0
Togdheer,2019.66301369863,Salt,3000.0
Togdheer,2019.7452054794521,Salt,3000.0
Togdheer,2019.8301369863013,Salt,3000.0
Togdheer,2019.9123287671232,Salt,3000.0
Togdheer,2019.9972602739726,Salt,3000.0
Togdheer,2015.4109589041095,"Casual Labor (unskilled, daily, without food)",36000.0
Togdheer,2015.4931506849316,"Casual Labor (unskilled, daily, without food)",36000.0
Togdheer,2015.5780821917808,"Casual Labor (unskilled, daily, without food)",36000.0
Togdheer,2015.66301369863,"Casual Labor (unskilled, daily, without food)",36000.0
Togdheer,2015.7452054794521,"Casual Labor (unskilled, daily, without food)",36000.0
Togdheer,2015.8301369863013,"Casual Labor (unskilled, daily, without food)",36000.0
Togdheer,2015.9123287671232,"Casual Labor (unskilled, daily, without food)",36000.0
Togdheer,2015.9972602739726,"Casual Labor (unskilled, daily, without food)",35000.0
Togdheer,2016.0819672131147,"Casual Labor (unskilled, daily, without food)",36000.0
Togdheer,2016.1612021857923,"Casual Labor (unskilled, daily, without food)",36000.0
Togdheer,2016.2459016393443,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2016.327868852459,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2016.4125683060108,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2016.4945355191257,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2016.5792349726776,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2016.6639344262296,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2016.7459016393443,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2016.8306010928961,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2016.9125683060108,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2016.9972677595629,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2017.0821917808219,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2017.158904109589,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2017.2438356164384,"Casual Labor (unskilled, daily, without food)",50000.0
Togdheer,2017.3260273972603,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2017.4109589041095,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2017.4931506849316,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2017.5780821917808,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2017.66301369863,"Casual Labor (unskilled, daily, without food)",40000.0
Togdheer,2017.7452054794521,"Casual Labor (unskilled, daily, without food)",45000.0
Togdheer,2017.8301369863013,"Casual Labor (unskilled, daily, without food)",50000.0
Togdheer,2017.9123287671232,"Casual Labor (unskilled, daily, without food)",50000.0
Togdheer,2017.9972602739726,"Casual Labor (unskilled, daily, without food)",50000.0
