Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Somalia,Bay,Baidoa,Sorghum (red),Retail,1996,05,1350,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1996,06,1200,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1996,07,1100,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1996,08,1025,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1996,09,1175,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1996,10,1500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1996,11,1650,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1996,12,1633,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1997,01,2175,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1997,02,1850,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1997,03,2550,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1997,04,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,1997,05,3000,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1997,06,2800,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1997,07,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,1997,08,800,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1997,09,1000,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1997,10,1500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1997,11,1500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1997,12,1200,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1998,01,775,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1998,02,1000,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1998,03,960,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1998,04,950,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1998,05,1025,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1998,06,1575,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1998,07,1400,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1998,08,1400,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1998,09,1800,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1998,10,2325,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1998,11,2300,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1998,12,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,1999,01,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,1999,02,1700,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1999,03,1725,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1999,04,2050,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1999,05,2300,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1999,06,1567,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1999,07,1767,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1999,08,1500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1999,09,1500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,1999,10,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,1999,11,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,1999,12,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,2000,01,1500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2000,02,1550,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2000,03,1650,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2000,04,1750,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2000,05,1925,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2000,06,2500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2000,07,1700,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2000,08,800,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2000,09,700,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2000,10,500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2000,11,500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2000,12,500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2001,01,575,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2001,02,550,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2001,03,850,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2001,04,700,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2001,05,967,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2001,06,1250,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2001,07,1600,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2001,08,1325,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2001,09,1375,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2001,10,2033,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2001,11,1875,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2001,12,960,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2002,01,750,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2002,02,925,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2002,03,1450,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2002,04,1200,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2002,05,850,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2002,06,1175,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2002,07,1333,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2002,08,800,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2002,09,1160,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2002,10,1267,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2002,11,1000,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2002,12,775,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2003,01,650,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2003,02,550,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2003,03,600,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2003,04,733,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2003,05,675,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2003,06,950,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2003,07,1273,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2003,08,925,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2003,09,967,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2003,10,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,2003,11,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,2003,12,1467,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2004,01,1075,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2004,02,925,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2004,03,1067,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2004,04,1100,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2004,05,1450,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2004,06,2175,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2004,07,2475,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2004,08,1860,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2004,09,2100,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2004,10,2050,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2004,11,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,2004,12,1575,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2005,01,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,2005,02,1050,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2005,03,750,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2005,04,900,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2005,05,1150,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2005,06,1375,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2005,07,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,2005,08,1400,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2005,09,1300,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2005,10,1340,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2005,11,1233,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2005,12,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,2006,01,1575,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2006,02,1575,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2006,03,1625,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2006,04,1625,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2006,05,1667,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2006,06,1625,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2006,07,1125,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2006,08,975,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2006,09,975,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2006,10,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,2006,11,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,2006,12,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,2007,01,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,2007,02,650,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2007,03,500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2007,04,1075,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2007,05,1100,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2007,06,1525,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2007,07,1975,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2007,08,1725,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2007,09,1700,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2007,10,1900,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2007,11,2450,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2007,12,2750,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2008,01,2900,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2008,02,3250,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2008,03,4100,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2008,04,5150,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2008,05,6750,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2008,06,8175,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2008,07,11000,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2008,08,10788,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2008,09,10575,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2008,10,6425,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2008,11,7025,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2008,12,7475,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2009,01,6000,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2009,02,5400,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2009,03,5150,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2009,04,4600,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2009,05,4325,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2009,06,5575,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2009,07,5875,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2009,08,5000,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2009,09,4475,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2009,10,4825,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2009,11,4350,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2009,12,6450,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2010,01,4425,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2010,02,4733,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2010,03,5167,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2010,04,5575,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2010,05,4475,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2010,06,5325,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2010,07,5050,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2010,08,4325,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2010,09,5250,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2010,10,5900,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2010,11,7400,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2010,12,10700,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2011,01,11100,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2011,02,11000,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2011,03,11775,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2011,04,16925,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2011,05,15200,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2011,06,18125,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2011,07,16850,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2011,08,14360,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2011,09,13375,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2011,10,10500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2011,11,9175,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2011,12,5750,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2012,01,4000,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2012,02,3100,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2012,03,3250,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2012,04,3000,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2012,05,3900,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2012,06,4500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2012,07,4500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2012,08,4800,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2012,09,5100,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2012,10,4640,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2012,11,3675,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2012,12,3160,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2013,01,2700,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2013,02,2200,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2013,03,2500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2013,04,2500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2013,05,2500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2013,06,3350,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2013,07,3220,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2013,08,2850,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2013,09,3125,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
