time,region,pop,idp_pop,p2count,p2perc,p3count,p3perc,p4count,p4perc,p5count,p5perc
2018.495890410959,Togdheer,721363,126000,254748,0.3531481376228057,63860,0.08852685818374383,5828,0.00807915016434167,2590,0.003590425347571195
2018.495890410959,Mudug,717863,155000,206415,0.28754093747692805,113702,0.15838955343846944,0,0.0,0,0.0
2018.495890410959,Lower Shabelle,1202221,139000,341540,0.2840908618298965,0,0.0,0,0.0,0,0.0
2018.495890410959,Bari,730147,198000,199675,0.2734723281750113,108366,0.14841668869419444,32103,0.043967858527118514,1396,0.0019119437592703935
2018.7479452054795,Sanaag,544123,92000,139556,0.25647877410070885,86490,0.15895303084045334,1034,0.0019003056294256996,0,0.0
2018.7479452054795,Bakool,367228,48000,80782,0.21997777947215355,20296,0.055268116810265014,0,0.0,0,0.0
2018.7479452054795,Galgaduud,569433,144000,203108,0.35668463190577293,80560,0.14147406279579863,921,0.001617398359420687,307,0.0005391327864735623
2018.7479452054795,Nugaal,392697,60000,105378,0.26834429598392656,29525,0.07518519367349381,0,0.0,0,0.0
2018.7479452054795,Sool,327428,233000,79894,0.244004788839073,134314,0.4102092673809204,0,0.0,0,0.0
2018.7479452054795,Bay,792183,272000,261166,0.3296788747044559,101185,0.12772932516855323,7380,0.009316029250817046,0,0.0
2018.7479452054795,Lower Juba,489308,165000,80261,0.1640296091623272,77318,0.15801499260179683,11470,0.02344126807654892,0,0.0
2018.7479452054795,Woqooyi Galbeed,1242002,117000,400742,0.3226580955586223,151856,0.12226711390158793,16677,0.01342751460947728,5947,0.004788237055978976
2018.7479452054795,Hiraan,520687,78000,114134,0.21919886611342324,40606,0.07798543078663381,10566,0.020292421358704942,1921,0.0036893565616195525
2018.7479452054795,Banadir,1650228,497000,455888,0.2762575838005415,188667,0.11432783833506643,29820,0.018070230295450084,4970,0.0030117050492416805
2018.7479452054795,Middle Juba,362922,40000,93375,0.2572866897019194,9286,0.025586765200235864,0,0.0,0,0.0
2018.7479452054795,Gedo,508403,207000,108822,0.21404673064478377,29638,0.05829627283867326,5170,0.010169098136714377,0,0.0
2018.7479452054795,Togdheer,721363,126000,218449,0.3028281184369035,49179,0.06817510740085089,5828,0.00807915016434167,2590,0.003590425347571195
2018.7479452054795,Mudug,717863,155000,227155,0.3164322440354218,93132,0.12973506086816008,0,0.0,0,0.0
2018.7479452054795,Middle Shabelle,516036,51000,67916,0.13161097287786122,5603,0.010857769612972738,0,0.0,0,0.0
2018.7479452054795,Bari,730147,198000,168133,0.23027280807837325,169574,0.2322463832625485,32103,0.043967858527118514,1396,0.0019119437592703935
2018.7479452054795,Awdal,673265,26000,149488,0.22203441438363794,120816,0.17944791426852724,35669,0.05297913897202439,0,0.0
2018.7479452054795,Lower Shabelle,1202221,139000,123157,0.10244123168701927,0,0.0,0,0.0,0,0.0
2019.0,Awdal,673265,26000,174618,0.2593599845528878,146611,0.21776120843947033,23774,0.03531150438534604,0,0.0
2019.0,Mudug,717863,155000,233784,0.32566659655115254,59996,0.08357583550064566,0,0.0,0,0.0
2019.0,Togdheer,721363,126000,298112,0.41326211629928344,95751,0.13273622295571022,6475,0.008976063368927988,0,0.0
2019.0,Gedo,508403,207000,65585,0.12900199251381286,17419,0.03426218964089511,4700,0.009244634669740345,0,0.0
2019.0,Woqooyi Galbeed,1242002,117000,485654,0.3910251352252251,153405,0.12351429385781987,5832,0.0046956446124885465,0,0.0
2019.0,Middle Juba,362922,40000,65405,0.18021778784421996,6000,0.016532478053135385,0,0.0,0,0.0
2019.0,Banadir,1650228,497000,536807,0.325292626231042,49700,0.030117050492416805,24850,0.015058525246208402,0,0.0
2019.0,Hiraan,520687,78000,100038,0.1921269399850582,42960,0.08250638099280373,0,0.0,0,0.0
2019.0,Bari,730147,198000,275686,0.3775760223626201,79630,0.10906023033717868,6979,0.00955834920913186,0,0.0
2019.0,Lower Shabelle,1202221,139000,99881,0.08308039869541457,25687,0.02136628789548677,0,0.0,0,0.0
2019.0,Bay,792183,272000,183881,0.2321193461611774,102536,0.1294347391953627,12300,0.01552671541802841,0,0.0
2019.0,Sool,327428,233000,152782,0.4666125071771504,70778,0.216163553514055,0,0.0,0,0.0
2019.0,Nugaal,392697,60000,120572,0.30703570437258243,31299,0.07970267152537452,0,0.0,0,0.0
2019.0,Galgaduud,569433,144000,226563,0.3978747280189241,30067,0.05280164655016481,0,0.0,0,0.0
2019.0,Bakool,367228,48000,62669,0.17065419848159727,14606,0.039773655603603214,0,0.0,0,0.0
2019.0,Sanaag,544123,92000,295950,0.5439027572809825,77862,0.143096321971319,739,0.0013581488009144992,0,0.0
2019.0,Middle Shabelle,516036,51000,68670,0.13307211124805246,12261,0.023759970234634793,0,0.0,0,0.0
2019.0,Lower Juba,489308,165000,121050,0.24739019186279398,26772,0.05471400426725089,6510,0.013304503502906144,0,0.0
2019.2465753424658,Middle Shabelle,516036,51000,68670,0.13307211124805246,12261,0.023759970234634793,0,0.0,0,0.0
2019.2465753424658,Sanaag,544123,92000,245020,0.45030259702309955,116078,0.21333044183024794,949,0.0017440909500241674,0,0.0
2019.2465753424658,Bakool,367228,48000,57805,0.15740902109860905,19471,0.053021556090494186,0,0.0,0,0.0
2019.2465753424658,Galgaduud,569433,144000,204526,0.3591748282941101,45692,0.08024122240895769,1535,0.0026956639323678115,0,0.0
2019.2465753424658,Nugaal,392697,60000,98472,0.25075821816820604,38858,0.098951609001342,0,0.0,0,0.0
2019.2465753424658,Sool,327428,233000,132692,0.40525550655411263,99111,0.3026955544425034,0,0.0,0,0.0
2019.2465753424658,Bay,792183,272000,147550,0.18625746828699935,175767,0.221876763323626,12300,0.01552671541802841,0,0.0
2019.2465753424658,Lower Juba,489308,165000,123187,0.2517575841801074,46332,0.09468882585201958,10860,0.02219460953019366,0,0.0
2019.2465753424658,Middle Juba,362922,40000,68730,0.18937953609866584,6000,0.016532478053135385,0,0.0,0,0.0
2019.2465753424658,Hiraan,520687,78000,100038,0.1921269399850582,53187,0.10214773942886994,0,0.0,0,0.0
2019.2465753424658,Banadir,1650228,497000,536807,0.325292626231042,99400,0.06023410098483361,49700,0.030117050492416805,0,0.0
2019.2465753424658,Woqooyi Galbeed,1242002,117000,480063,0.38652353216822516,191796,0.15442487210165523,13337,0.010738307989842207,0,0.0
2019.2465753424658,Gedo,508403,207000,53835,0.105890405839462,24469,0.048129141645505635,4700,0.009244634669740345,0,0.0
2019.2465753424658,Togdheer,721363,126000,282363,0.39142983490974725,122712,0.17011130318577472,6475,0.008976063368927988,0,0.0
2019.2465753424658,Mudug,717863,155000,219210,0.30536467264645206,84530,0.1177522730660307,0,0.0,0,0.0
2019.2465753424658,Awdal,673265,26000,194374,0.2887035565490557,142093,0.21105062642495898,31698,0.04708101564762761,0,0.0
2019.2465753424658,Bari,730147,198000,263255,0.3605506836294609,112980,0.15473596412777152,6979,0.00955834920913186,0,0.0
2019.2465753424658,Lower Shabelle,1202221,139000,108816,0.09051247649142712,25687,0.02136628789548677,0,0.0,0,0.0
2019.495890410959,Lower Shabelle,1202221,139000,340882,0.2835435414952825,54247,0.04512231944043566,17888,0.014879127880813928,0,0.0
2019.495890410959,Awdal,673265,26000,272748,0.4051124000207942,40487,0.06013531076173572,21121,0.03137100547332774,0,0.0
2019.495890410959,Mudug,717863,155000,213441,0.2973283203062423,59553,0.08295872610790639,7925,0.0110397109197716,0,0.0
2019.495890410959,Togdheer,721363,126000,260246,0.36076982046487,81749,0.1133257458450184,6233,0.00864058733259122,0,0.0
2019.495890410959,Gedo,508403,207000,228845,0.4501251959567508,24807,0.04879396856430824,6471,0.012728091691040375,0,0.0
2019.495890410959,Woqooyi Galbeed,1242002,117000,558487,0.4496667477186027,49978,0.04023987078925799,12968,0.010441207018990307,0,0.0
2019.495890410959,Banadir,1650228,497000,206761,0.1252923838402936,64610,0.039152165640141845,24850,0.015058525246208402,0,0.0
2019.495890410959,Hiraan,520687,78000,130576,0.25077637813119974,89243,0.17139471505914303,5942,0.011411846272328673,0,0.0
2019.495890410959,Bari,730147,198000,211291,0.28938145332378273,34567,0.04734252143746396,7005,0.009593958476854661,0,0.0
2019.495890410959,Middle Juba,362922,40000,83603,0.2303607937793796,48763,0.13436220455084014,934,0.0025735557502714083,0,0.0
2019.495890410959,Bay,792183,272000,160224,0.20225629684050275,134747,0.17009579857179466,27815,0.03511183653272034,0,0.0
2019.495890410959,Sool,327428,233000,109787,0.33530119598812563,68009,0.2077067324724825,13748,0.041987856872350564,0,0.0
2019.495890410959,Nugaal,392697,60000,95299,0.24267819718510708,20234,0.051525731034359826,3478,0.008856701222571092,0,0.0
2019.495890410959,Galgaduud,569433,144000,223389,0.39230076233727235,37075,0.06510862559774372,2568,0.004509749171544326,0,0.0
2019.495890410959,Bakool,367228,48000,122823,0.334459790647772,36514,0.09943141590510528,8519,0.023198122147548662,0,0.0
2019.495890410959,Sanaag,544123,92000,157908,0.2902064422933785,60573,0.1113222561810473,23187,0.042613526720980364,0,0.0
2019.495890410959,Middle Shabelle,516036,51000,157547,0.3053023432473703,23783,0.046087869838538395,5038,0.009762884759977986,0,0.0
2019.495890410959,Lower Juba,489308,165000,76799,0.15695431098612736,52331,0.10694899735953632,20145,0.04117038756774874,0,0.0
2019.7479452054795,Bay,792183,272000,218506,0.2758276812302208,196086,0.2475261397934568,70314,0.08875979413847558,0,0.0
2019.7479452054795,Middle Shabelle,516036,51000,191474,0.37104775635808357,38898,0.07537846196776969,10076,0.019525769519955972,0,0.0
2019.7479452054795,Sanaag,544123,92000,188366,0.34618275647234176,93286,0.17144285391354527,46018,0.08457278960823196,0,0.0
2019.7479452054795,Bakool,367228,48000,117222,0.31920768568845515,30425,0.08285043624124522,25560,0.06960253575435424,0,0.0
2019.7479452054795,Galgaduud,569433,144000,283653,0.4981323527087471,57144,0.10035245586399102,5135,0.009017742210233689,0,0.0
2019.7479452054795,Nugaal,392697,60000,114736,0.2921743736264856,41942,0.10680499214407037,6957,0.017715948937730618,0,0.0
2019.7479452054795,Sool,327428,233000,110986,0.3389630697435772,108347,0.33090328255372176,27442,0.08381079199091097,0,0.0
2019.7479452054795,Lower Juba,489308,165000,93767,0.1916318556001537,92000,0.18802063322079346,33681,0.06883394508162548,0,0.0
2019.7479452054795,Mudug,717863,155000,238265,0.33190873467500065,85964,0.1197498687075389,16397,0.022841405672112923,0,0.0
2019.7479452054795,Hiraan,520687,78000,144489,0.2774968455137155,106267,0.20408998112109578,11876,0.02280832822789891,0,0.0
2019.7479452054795,Banadir,1650228,497000,330529,0.20029292921947756,149100,0.09035115147725041,49700,0.030117050492416805,0,0.0
2019.7479452054795,Middle Juba,362922,40000,90411,0.24911964554367055,69504,0.1915122257675203,1868,0.005147111500542817,0,0.0
2019.7479452054795,Woqooyi Galbeed,1242002,117000,504987,0.40659113270349,177163,0.14264308753126,22630,0.018220582575551408,0,0.0
2019.7479452054795,Gedo,508403,207000,336842,0.6625491981754632,38334,0.07540081392123965,9305,0.018302409702539126,0,0.0
2019.7479452054795,Togdheer,721363,126000,273947,0.3797630319270603,102933,0.14269237540600224,11459,0.015885206199929856,0,0.0
2019.7479452054795,Lower Shabelle,1202221,139000,495590,0.41222870004766177,107904,0.08975388052612623,35772,0.029754928586341448,0,0.0
2019.7479452054795,Bari,730147,198000,237024,0.32462504125881503,71016,0.09726260602317068,14019,0.019200243238690292,0,0.0
2019.7479452054795,Awdal,673265,26000,264601,0.39301166702561396,86933,0.12912151975819328,38856,0.05771278768389861,0,0.0
